Vardas              Pavarde             Galutinis      
Vardas86102         Pavarde86102        2.84
Vardas86104         Pavarde86104        3.03
Vardas86105         Pavarde86105        3.96
Vardas86109         Pavarde86109        4.12
Vardas86112         Pavarde86112        2.55
Vardas86114         Pavarde86114        3.45
Vardas86116         Pavarde86116        3.33
Vardas86117         Pavarde86117        3.31
Vardas86118         Pavarde86118        3.47
Vardas86119         Pavarde86119        3.47
Vardas86126         Pavarde86126        3.39
Vardas86128         Pavarde86128        3.75
Vardas86129         Pavarde86129        4.39
Vardas86131         Pavarde86131        3.16
Vardas86134         Pavarde86134        3.12
Vardas86135         Pavarde86135        4.39
Vardas86138         Pavarde86138        2.76
Vardas86141         Pavarde86141        3.05
Vardas86143         Pavarde86143        3.44
Vardas86146         Pavarde86146        4.61
Vardas86148         Pavarde86148        3.89
Vardas86152         Pavarde86152        4.85
Vardas86153         Pavarde86153        4.75
Vardas86154         Pavarde86154        3.96
Vardas86155         Pavarde86155        3.88
Vardas86158         Pavarde86158        4.56
Vardas86161         Pavarde86161        4.75
Vardas86163         Pavarde86163        2.84
Vardas86166         Pavarde86166        4.25
Vardas86167         Pavarde86167        4.23
Vardas86168         Pavarde86168        3.69
Vardas86172         Pavarde86172        4.28
Vardas86176         Pavarde86176        4.56
Vardas86181         Pavarde86181        3.45
Vardas86182         Pavarde86182        3.61
Vardas86184         Pavarde86184        3.52
Vardas86185         Pavarde86185        4.24
Vardas86192         Pavarde86192        4.48
Vardas86195         Pavarde86195        2.81
Vardas86196         Pavarde86196        4.32
Vardas86197         Pavarde86197        3.84
Vardas86202         Pavarde86202        4.07
Vardas86203         Pavarde86203        3.29
Vardas86208         Pavarde86208        3.89
Vardas86211         Pavarde86211        3.12
Vardas86214         Pavarde86214        4.52
Vardas86215         Pavarde86215        3.28
Vardas86216         Pavarde86216        3.07
Vardas86218         Pavarde86218        3.44
Vardas86219         Pavarde86219        4.33
Vardas86220         Pavarde86220        3.39
Vardas86221         Pavarde86221        4.33
Vardas86227         Pavarde86227        4.88
Vardas86228         Pavarde86228        3.85
Vardas86229         Pavarde86229        4.27
Vardas86232         Pavarde86232        4.35
Vardas86234         Pavarde86234        4.07
Vardas86238         Pavarde86238        3.08
Vardas86239         Pavarde86239        4.87
Vardas86244         Pavarde86244        3.76
Vardas86245         Pavarde86245        3.44
Vardas86249         Pavarde86249        3.79
Vardas86251         Pavarde86251        3.31
Vardas86256         Pavarde86256        2.92
Vardas86260         Pavarde86260        3.23
Vardas86262         Pavarde86262        4.48
Vardas86263         Pavarde86263        4.81
Vardas86265         Pavarde86265        3.57
Vardas86266         Pavarde86266        4.01
Vardas86271         Pavarde86271        3.79
Vardas86272         Pavarde86272        3.44
Vardas86273         Pavarde86273        4.36
Vardas86279         Pavarde86279        3.93
Vardas86280         Pavarde86280        3.71
Vardas86286         Pavarde86286        3.47
Vardas86296         Pavarde86296        3.00
Vardas86297         Pavarde86297        4.72
Vardas86303         Pavarde86303        2.25
Vardas86305         Pavarde86305        3.49
Vardas86311         Pavarde86311        3.07
Vardas86312         Pavarde86312        3.23
Vardas86313         Pavarde86313        4.25
Vardas86318         Pavarde86318        4.15
Vardas86322         Pavarde86322        3.68
Vardas86324         Pavarde86324        4.53
Vardas86326         Pavarde86326        3.13
Vardas86329         Pavarde86329        4.27
Vardas86331         Pavarde86331        2.97
Vardas86332         Pavarde86332        2.83
Vardas86333         Pavarde86333        4.95
Vardas86334         Pavarde86334        4.45
Vardas86335         Pavarde86335        4.43
Vardas86336         Pavarde86336        2.63
Vardas86339         Pavarde86339        3.00
Vardas86341         Pavarde86341        3.61
Vardas86343         Pavarde86343        3.09
Vardas86347         Pavarde86347        3.13
Vardas86350         Pavarde86350        3.04
Vardas86353         Pavarde86353        4.15
Vardas86354         Pavarde86354        3.31
Vardas86359         Pavarde86359        3.65
Vardas86362         Pavarde86362        4.25
Vardas86363         Pavarde86363        4.85
Vardas86367         Pavarde86367        4.85
Vardas86368         Pavarde86368        3.71
Vardas86369         Pavarde86369        2.71
Vardas86370         Pavarde86370        3.83
Vardas86371         Pavarde86371        3.45
Vardas86376         Pavarde86376        4.23
Vardas86380         Pavarde86380        3.01
Vardas86381         Pavarde86381        4.03
Vardas86384         Pavarde86384        4.12
Vardas86386         Pavarde86386        4.80
Vardas86389         Pavarde86389        4.56
Vardas86390         Pavarde86390        2.97
Vardas86391         Pavarde86391        2.95
Vardas86394         Pavarde86394        3.65
Vardas86396         Pavarde86396        2.57
Vardas86403         Pavarde86403        2.49
Vardas86406         Pavarde86406        3.72
Vardas86407         Pavarde86407        4.97
Vardas86410         Pavarde86410        3.65
Vardas86415         Pavarde86415        3.88
Vardas86416         Pavarde86416        4.13
Vardas86417         Pavarde86417        2.97
Vardas86423         Pavarde86423        2.63
Vardas86424         Pavarde86424        2.76
Vardas86426         Pavarde86426        2.79
Vardas86427         Pavarde86427        2.57
Vardas86429         Pavarde86429        3.55
Vardas86431         Pavarde86431        4.36
Vardas86432         Pavarde86432        3.91
Vardas86435         Pavarde86435        3.28
Vardas86437         Pavarde86437        4.01
Vardas86438         Pavarde86438        4.72
Vardas86448         Pavarde86448        4.33
Vardas86450         Pavarde86450        3.93
Vardas86452         Pavarde86452        4.95
Vardas86453         Pavarde86453        2.75
Vardas86456         Pavarde86456        4.49
Vardas86458         Pavarde86458        3.93
Vardas86460         Pavarde86460        3.59
Vardas86462         Pavarde86462        2.68
Vardas86464         Pavarde86464        2.55
Vardas86465         Pavarde86465        4.17
Vardas86466         Pavarde86466        2.63
Vardas86469         Pavarde86469        2.63
Vardas86475         Pavarde86475        4.83
Vardas86477         Pavarde86477        1.99
Vardas86478         Pavarde86478        3.60
Vardas86481         Pavarde86481        3.04
Vardas86485         Pavarde86485        3.24
Vardas86487         Pavarde86487        4.92
Vardas86490         Pavarde86490        4.85
Vardas86491         Pavarde86491        4.97
Vardas86495         Pavarde86495        4.69
Vardas86497         Pavarde86497        3.23
Vardas86499         Pavarde86499        2.84
Vardas86500         Pavarde86500        3.03
Vardas86503         Pavarde86503        3.99
Vardas86509         Pavarde86509        4.01
Vardas86510         Pavarde86510        4.55
Vardas86513         Pavarde86513        3.39
Vardas86514         Pavarde86514        3.93
Vardas86516         Pavarde86516        3.76
Vardas86518         Pavarde86518        4.97
Vardas86522         Pavarde86522        3.47
Vardas86523         Pavarde86523        3.16
Vardas86524         Pavarde86524        3.01
Vardas86527         Pavarde86527        2.95
Vardas86529         Pavarde86529        3.88
Vardas86532         Pavarde86532        3.44
Vardas86537         Pavarde86537        4.80
Vardas86543         Pavarde86543        3.96
Vardas86544         Pavarde86544        4.16
Vardas86545         Pavarde86545        4.07
Vardas86548         Pavarde86548        4.32
Vardas86549         Pavarde86549        4.17
Vardas86550         Pavarde86550        2.60
Vardas86551         Pavarde86551        3.20
Vardas86552         Pavarde86552        3.88
Vardas86554         Pavarde86554        4.12
Vardas86559         Pavarde86559        2.79
Vardas86560         Pavarde86560        4.40
Vardas86561         Pavarde86561        2.87
Vardas86562         Pavarde86562        4.72
Vardas86564         Pavarde86564        3.23
Vardas86567         Pavarde86567        2.91
Vardas86569         Pavarde86569        3.69
Vardas86570         Pavarde86570        4.21
Vardas86571         Pavarde86571        3.20
Vardas86575         Pavarde86575        3.52
Vardas86576         Pavarde86576        4.35
Vardas86580         Pavarde86580        3.05
Vardas86583         Pavarde86583        3.24
Vardas86584         Pavarde86584        4.59
Vardas86586         Pavarde86586        3.27
Vardas86589         Pavarde86589        3.77
Vardas86590         Pavarde86590        3.44
Vardas86593         Pavarde86593        4.45
Vardas86594         Pavarde86594        4.79
Vardas86599         Pavarde86599        3.84
Vardas86606         Pavarde86606        4.20
Vardas86612         Pavarde86612        3.44
Vardas86613         Pavarde86613        3.25
Vardas86614         Pavarde86614        3.77
Vardas86616         Pavarde86616        3.91
Vardas86617         Pavarde86617        3.17
Vardas86618         Pavarde86618        3.57
Vardas86620         Pavarde86620        3.71
Vardas86621         Pavarde86621        3.20
Vardas86622         Pavarde86622        2.81
Vardas86625         Pavarde86625        3.85
Vardas86626         Pavarde86626        3.88
Vardas86628         Pavarde86628        3.23
Vardas86631         Pavarde86631        4.17
Vardas86632         Pavarde86632        3.23
Vardas86645         Pavarde86645        2.52
Vardas86646         Pavarde86646        3.01
Vardas86652         Pavarde86652        3.55
Vardas86653         Pavarde86653        3.13
Vardas86656         Pavarde86656        2.39
Vardas86657         Pavarde86657        3.04
Vardas86661         Pavarde86661        2.80
Vardas86662         Pavarde86662        4.64
Vardas86663         Pavarde86663        2.81
Vardas86671         Pavarde86671        4.89
Vardas86673         Pavarde86673        4.64
Vardas86674         Pavarde86674        3.75
Vardas86676         Pavarde86676        3.79
Vardas86678         Pavarde86678        2.57
Vardas86679         Pavarde86679        3.47
Vardas86680         Pavarde86680        4.64
Vardas86682         Pavarde86682        2.71
Vardas86683         Pavarde86683        2.73
Vardas86686         Pavarde86686        3.28
Vardas86687         Pavarde86687        2.55
Vardas86688         Pavarde86688        2.49
Vardas86691         Pavarde86691        2.57
Vardas86692         Pavarde86692        3.63
Vardas86693         Pavarde86693        2.87
Vardas86694         Pavarde86694        4.93
Vardas86695         Pavarde86695        4.67
Vardas86697         Pavarde86697        2.36
Vardas86698         Pavarde86698        2.84
Vardas86700         Pavarde86700        2.89
Vardas86702         Pavarde86702        4.45
Vardas86703         Pavarde86703        2.57
Vardas86704         Pavarde86704        3.36
Vardas86706         Pavarde86706        2.55
Vardas86708         Pavarde86708        3.00
Vardas86710         Pavarde86710        4.21
Vardas86712         Pavarde86712        2.41
Vardas86714         Pavarde86714        2.99
Vardas86717         Pavarde86717        4.20
Vardas86724         Pavarde86724        3.39
Vardas86726         Pavarde86726        2.72
Vardas86729         Pavarde86729        4.40
Vardas86730         Pavarde86730        3.17
Vardas86740         Pavarde86740        2.79
Vardas86741         Pavarde86741        4.23
Vardas86743         Pavarde86743        4.33
Vardas86746         Pavarde86746        3.83
Vardas86751         Pavarde86751        3.63
Vardas86753         Pavarde86753        4.40
Vardas86755         Pavarde86755        3.28
Vardas86756         Pavarde86756        4.56
Vardas86758         Pavarde86758        4.17
Vardas86760         Pavarde86760        2.52
Vardas86762         Pavarde86762        4.95
Vardas86763         Pavarde86763        2.65
Vardas86764         Pavarde86764        3.65
Vardas86766         Pavarde86766        4.75
Vardas86767         Pavarde86767        3.20
Vardas86769         Pavarde86769        2.31
Vardas86770         Pavarde86770        4.79
Vardas86773         Pavarde86773        4.13
Vardas86775         Pavarde86775        3.08
Vardas86777         Pavarde86777        4.60
Vardas86778         Pavarde86778        2.47
Vardas86779         Pavarde86779        3.21
Vardas86783         Pavarde86783        4.44
Vardas86786         Pavarde86786        4.61
Vardas86788         Pavarde86788        4.20
Vardas86790         Pavarde86790        3.80
Vardas86794         Pavarde86794        3.28
Vardas86800         Pavarde86800        2.33
Vardas86801         Pavarde86801        4.52
Vardas86802         Pavarde86802        4.28
Vardas86806         Pavarde86806        4.56
Vardas86807         Pavarde86807        4.40
Vardas86808         Pavarde86808        4.27
Vardas86809         Pavarde86809        2.76
Vardas86810         Pavarde86810        4.05
Vardas86812         Pavarde86812        4.40
Vardas86813         Pavarde86813        4.95
Vardas86815         Pavarde86815        4.17
Vardas86821         Pavarde86821        4.49
Vardas86822         Pavarde86822        3.32
Vardas86827         Pavarde86827        3.16
Vardas86828         Pavarde86828        3.81
Vardas86829         Pavarde86829        4.25
Vardas86830         Pavarde86830        3.57
Vardas86834         Pavarde86834        2.49
Vardas86837         Pavarde86837        3.88
Vardas86841         Pavarde86841        3.67
Vardas86844         Pavarde86844        3.83
Vardas86845         Pavarde86845        3.93
Vardas86846         Pavarde86846        3.55
Vardas86847         Pavarde86847        3.39
Vardas86849         Pavarde86849        4.48
Vardas86850         Pavarde86850        4.87
Vardas86853         Pavarde86853        4.29
Vardas86857         Pavarde86857        2.47
Vardas86858         Pavarde86858        4.61
Vardas86860         Pavarde86860        2.83
Vardas86861         Pavarde86861        3.83
Vardas86862         Pavarde86862        4.43
Vardas86864         Pavarde86864        2.44
Vardas86866         Pavarde86866        4.63
Vardas86867         Pavarde86867        4.77
Vardas86869         Pavarde86869        4.33
Vardas86870         Pavarde86870        3.47
Vardas86873         Pavarde86873        3.39
Vardas86875         Pavarde86875        4.25
Vardas86877         Pavarde86877        4.89
Vardas86878         Pavarde86878        4.36
Vardas86880         Pavarde86880        2.47
Vardas86884         Pavarde86884        3.09
Vardas86886         Pavarde86886        3.08
Vardas86888         Pavarde86888        3.44
Vardas86890         Pavarde86890        3.17
Vardas86891         Pavarde86891        3.48
Vardas86893         Pavarde86893        2.20
Vardas86895         Pavarde86895        3.72
Vardas86896         Pavarde86896        2.63
Vardas86898         Pavarde86898        3.08
Vardas86899         Pavarde86899        4.12
Vardas86902         Pavarde86902        3.80
Vardas86904         Pavarde86904        4.61
Vardas86908         Pavarde86908        3.08
Vardas86911         Pavarde86911        4.39
Vardas86914         Pavarde86914        2.76
Vardas86915         Pavarde86915        4.12
Vardas86916         Pavarde86916        4.01
Vardas86920         Pavarde86920        4.77
Vardas86922         Pavarde86922        4.13
Vardas86926         Pavarde86926        3.81
Vardas86929         Pavarde86929        3.35
Vardas86933         Pavarde86933        3.63
Vardas86936         Pavarde86936        4.45
Vardas86937         Pavarde86937        4.09
Vardas86938         Pavarde86938        4.96
Vardas86939         Pavarde86939        3.99
Vardas86940         Pavarde86940        3.41
Vardas86943         Pavarde86943        3.91
Vardas86944         Pavarde86944        4.77
Vardas86948         Pavarde86948        3.47
Vardas86949         Pavarde86949        3.64
Vardas86955         Pavarde86955        4.12
Vardas86957         Pavarde86957        4.12
Vardas86960         Pavarde86960        4.01
Vardas86964         Pavarde86964        4.08
Vardas86966         Pavarde86966        4.51
Vardas86967         Pavarde86967        4.04
Vardas86972         Pavarde86972        4.63
Vardas86973         Pavarde86973        4.64
Vardas86974         Pavarde86974        2.73
Vardas86975         Pavarde86975        3.44
Vardas86976         Pavarde86976        2.65
Vardas86977         Pavarde86977        4.56
Vardas86979         Pavarde86979        2.84
Vardas86981         Pavarde86981        3.96
Vardas86984         Pavarde86984        2.92
Vardas86986         Pavarde86986        2.76
Vardas86987         Pavarde86987        3.05
Vardas86988         Pavarde86988        4.48
Vardas86989         Pavarde86989        2.76
Vardas86993         Pavarde86993        3.11
Vardas86997         Pavarde86997        4.45
Vardas86998         Pavarde86998        4.88
Vardas86999         Pavarde86999        4.07
Vardas87003         Pavarde87003        3.68
Vardas87004         Pavarde87004        3.63
Vardas87005         Pavarde87005        3.71
Vardas87008         Pavarde87008        2.79
Vardas87011         Pavarde87011        4.80
Vardas87012         Pavarde87012        2.79
Vardas87014         Pavarde87014        3.47
Vardas87015         Pavarde87015        3.93
Vardas87017         Pavarde87017        3.68
Vardas87021         Pavarde87021        4.01
Vardas87026         Pavarde87026        2.87
Vardas87027         Pavarde87027        4.20
Vardas87031         Pavarde87031        4.03
Vardas87032         Pavarde87032        4.29
Vardas87034         Pavarde87034        3.20
Vardas87035         Pavarde87035        3.36
Vardas87038         Pavarde87038        3.03
Vardas87041         Pavarde87041        4.21
Vardas87050         Pavarde87050        4.48
Vardas87058         Pavarde87058        4.21
Vardas87059         Pavarde87059        2.31
Vardas87061         Pavarde87061        2.73
Vardas87065         Pavarde87065        4.48
Vardas87067         Pavarde87067        3.08
Vardas87071         Pavarde87071        3.83
Vardas87072         Pavarde87072        3.85
Vardas87075         Pavarde87075        4.64
Vardas87077         Pavarde87077        4.51
Vardas87078         Pavarde87078        3.89
Vardas87079         Pavarde87079        4.41
Vardas87081         Pavarde87081        3.75
Vardas87082         Pavarde87082        3.91
Vardas87083         Pavarde87083        4.61
Vardas87084         Pavarde87084        4.96
Vardas87085         Pavarde87085        3.88
Vardas87086         Pavarde87086        4.23
Vardas87088         Pavarde87088        3.20
Vardas87091         Pavarde87091        3.25
Vardas87094         Pavarde87094        3.63
Vardas87097         Pavarde87097        2.52
Vardas87105         Pavarde87105        3.83
Vardas87110         Pavarde87110        2.52
Vardas87115         Pavarde87115        3.55
Vardas87118         Pavarde87118        3.69
Vardas87120         Pavarde87120        3.92
Vardas87126         Pavarde87126        4.92
Vardas87127         Pavarde87127        4.72
Vardas87130         Pavarde87130        3.53
Vardas87132         Pavarde87132        2.81
Vardas87136         Pavarde87136        3.84
Vardas87137         Pavarde87137        4.40
Vardas87138         Pavarde87138        4.03
Vardas87139         Pavarde87139        3.49
Vardas87140         Pavarde87140        4.44
Vardas87141         Pavarde87141        3.96
Vardas87144         Pavarde87144        4.69
Vardas87145         Pavarde87145        3.75
Vardas87146         Pavarde87146        3.15
Vardas87149         Pavarde87149        3.64
Vardas87150         Pavarde87150        3.80
Vardas87152         Pavarde87152        4.88
Vardas87158         Pavarde87158        4.76
Vardas87159         Pavarde87159        3.71
Vardas87162         Pavarde87162        3.69
Vardas87164         Pavarde87164        4.88
Vardas87165         Pavarde87165        4.01
Vardas87166         Pavarde87166        3.33
Vardas87168         Pavarde87168        2.97
Vardas87169         Pavarde87169        3.15
Vardas87174         Pavarde87174        3.71
Vardas87176         Pavarde87176        4.72
Vardas87177         Pavarde87177        3.72
Vardas87178         Pavarde87178        3.28
Vardas87179         Pavarde87179        2.79
Vardas87180         Pavarde87180        2.95
Vardas87181         Pavarde87181        4.87
Vardas87183         Pavarde87183        4.67
Vardas87186         Pavarde87186        4.68
Vardas87187         Pavarde87187        4.27
Vardas87190         Pavarde87190        3.87
Vardas87193         Pavarde87193        3.32
Vardas87197         Pavarde87197        4.40
Vardas87198         Pavarde87198        2.99
Vardas87201         Pavarde87201        3.40
Vardas87202         Pavarde87202        2.80
Vardas87203         Pavarde87203        4.39
Vardas87205         Pavarde87205        3.47
Vardas87206         Pavarde87206        3.95
Vardas87207         Pavarde87207        4.08
Vardas87209         Pavarde87209        4.56
Vardas87211         Pavarde87211        4.23
Vardas87218         Pavarde87218        3.43
Vardas87219         Pavarde87219        3.00
Vardas87222         Pavarde87222        3.52
Vardas87227         Pavarde87227        4.83
Vardas87233         Pavarde87233        2.92
Vardas87234         Pavarde87234        4.83
Vardas87241         Pavarde87241        4.39
Vardas87243         Pavarde87243        2.83
Vardas87245         Pavarde87245        4.40
Vardas87246         Pavarde87246        3.16
Vardas87247         Pavarde87247        3.91
Vardas87248         Pavarde87248        4.56
Vardas87249         Pavarde87249        3.03
Vardas87257         Pavarde87257        4.91
Vardas87258         Pavarde87258        4.29
Vardas87259         Pavarde87259        4.07
Vardas87260         Pavarde87260        4.29
Vardas87265         Pavarde87265        3.15
Vardas87267         Pavarde87267        4.79
Vardas87270         Pavarde87270        4.68
Vardas87271         Pavarde87271        3.39
Vardas87272         Pavarde87272        2.71
Vardas87273         Pavarde87273        3.00
Vardas87275         Pavarde87275        4.21
Vardas87281         Pavarde87281        4.72
Vardas87282         Pavarde87282        3.72
Vardas87287         Pavarde87287        2.95
Vardas87289         Pavarde87289        4.07
Vardas87290         Pavarde87290        4.51
Vardas87292         Pavarde87292        2.71
Vardas87294         Pavarde87294        3.88
Vardas87295         Pavarde87295        2.92
Vardas87300         Pavarde87300        4.40
Vardas87301         Pavarde87301        3.55
Vardas87303         Pavarde87303        4.52
Vardas87304         Pavarde87304        4.40
Vardas87306         Pavarde87306        4.00
Vardas87312         Pavarde87312        3.83
Vardas87313         Pavarde87313        2.41
Vardas87314         Pavarde87314        3.88
Vardas87315         Pavarde87315        3.39
Vardas87317         Pavarde87317        3.07
Vardas87318         Pavarde87318        4.52
Vardas87319         Pavarde87319        3.36
Vardas87320         Pavarde87320        2.76
Vardas87323         Pavarde87323        3.68
Vardas87324         Pavarde87324        3.67
Vardas87325         Pavarde87325        4.69
Vardas87326         Pavarde87326        2.47
Vardas87327         Pavarde87327        2.65
Vardas87328         Pavarde87328        3.67
Vardas87329         Pavarde87329        3.72
Vardas87330         Pavarde87330        3.23
Vardas87331         Pavarde87331        4.20
Vardas87332         Pavarde87332        4.61
Vardas87335         Pavarde87335        3.89
Vardas87336         Pavarde87336        3.49
Vardas87338         Pavarde87338        4.56
Vardas87339         Pavarde87339        2.36
Vardas87340         Pavarde87340        3.00
Vardas87341         Pavarde87341        3.23
Vardas87343         Pavarde87343        3.72
Vardas87344         Pavarde87344        3.56
Vardas87346         Pavarde87346        2.04
Vardas87351         Pavarde87351        3.68
Vardas87352         Pavarde87352        3.71
Vardas87353         Pavarde87353        2.55
Vardas87354         Pavarde87354        3.03
Vardas87355         Pavarde87355        4.56
Vardas87359         Pavarde87359        4.15
Vardas87362         Pavarde87362        4.56
Vardas87367         Pavarde87367        2.52
Vardas87369         Pavarde87369        4.07
Vardas87374         Pavarde87374        2.52
Vardas87375         Pavarde87375        3.52
Vardas87377         Pavarde87377        3.57
Vardas87379         Pavarde87379        3.88
Vardas87380         Pavarde87380        4.64
Vardas87386         Pavarde87386        3.72
Vardas87393         Pavarde87393        4.15
Vardas87395         Pavarde87395        4.88
Vardas87396         Pavarde87396        3.27
Vardas87399         Pavarde87399        3.21
Vardas87400         Pavarde87400        3.93
Vardas87402         Pavarde87402        4.51
Vardas87403         Pavarde87403        3.93
Vardas87404         Pavarde87404        3.48
Vardas87405         Pavarde87405        2.85
Vardas87408         Pavarde87408        4.21
Vardas87411         Pavarde87411        2.81
Vardas87414         Pavarde87414        4.80
Vardas87415         Pavarde87415        3.49
Vardas87417         Pavarde87417        4.03
Vardas87418         Pavarde87418        3.88
Vardas87419         Pavarde87419        3.27
Vardas87420         Pavarde87420        4.36
Vardas87422         Pavarde87422        2.87
Vardas87424         Pavarde87424        3.11
Vardas87425         Pavarde87425        3.03
Vardas87429         Pavarde87429        4.36
Vardas87430         Pavarde87430        4.96
Vardas87435         Pavarde87435        3.24
Vardas87439         Pavarde87439        3.69
Vardas87441         Pavarde87441        4.93
Vardas87445         Pavarde87445        2.75
Vardas87447         Pavarde87447        4.35
Vardas87449         Pavarde87449        4.31
Vardas87451         Pavarde87451        3.99
Vardas87452         Pavarde87452        4.97
Vardas87456         Pavarde87456        4.96
Vardas87458         Pavarde87458        4.07
Vardas87459         Pavarde87459        3.48
Vardas87460         Pavarde87460        2.57
Vardas87461         Pavarde87461        3.15
Vardas87462         Pavarde87462        3.96
Vardas87463         Pavarde87463        2.44
Vardas87466         Pavarde87466        2.63
Vardas87468         Pavarde87468        4.80
Vardas87469         Pavarde87469        4.09
Vardas87473         Pavarde87473        4.28
Vardas87475         Pavarde87475        3.84
Vardas87478         Pavarde87478        3.88
Vardas87480         Pavarde87480        4.51
Vardas87481         Pavarde87481        3.21
Vardas87484         Pavarde87484        3.13
Vardas87487         Pavarde87487        3.53
Vardas87491         Pavarde87491        3.12
Vardas87492         Pavarde87492        2.87
Vardas87493         Pavarde87493        4.64
Vardas87502         Pavarde87502        3.03
Vardas87503         Pavarde87503        4.15
Vardas87504         Pavarde87504        4.33
Vardas87505         Pavarde87505        4.77
Vardas87506         Pavarde87506        2.63
Vardas87508         Pavarde87508        3.04
Vardas87509         Pavarde87509        2.87
Vardas87510         Pavarde87510        4.17
Vardas87512         Pavarde87512        4.67
Vardas87515         Pavarde87515        3.00
Vardas87519         Pavarde87519        4.91
Vardas87520         Pavarde87520        4.91
Vardas87528         Pavarde87528        4.20
Vardas87529         Pavarde87529        3.69
Vardas87531         Pavarde87531        3.29
Vardas87535         Pavarde87535        3.81
Vardas87537         Pavarde87537        3.47
Vardas87540         Pavarde87540        3.59
Vardas87541         Pavarde87541        3.29
Vardas87542         Pavarde87542        3.64
Vardas87547         Pavarde87547        3.23
Vardas87548         Pavarde87548        4.87
Vardas87549         Pavarde87549        2.52
Vardas87551         Pavarde87551        4.41
Vardas87553         Pavarde87553        4.61
Vardas87557         Pavarde87557        3.72
Vardas87560         Pavarde87560        3.11
Vardas87564         Pavarde87564        3.49
Vardas87567         Pavarde87567        3.43
Vardas87568         Pavarde87568        4.92
Vardas87569         Pavarde87569        4.85
Vardas87570         Pavarde87570        3.51
Vardas87576         Pavarde87576        2.76
Vardas87579         Pavarde87579        3.33
Vardas87580         Pavarde87580        4.01
Vardas87581         Pavarde87581        2.87
Vardas87582         Pavarde87582        3.39
Vardas87583         Pavarde87583        4.17
Vardas87584         Pavarde87584        2.68
Vardas87585         Pavarde87585        4.33
Vardas87586         Pavarde87586        4.65
Vardas87592         Pavarde87592        3.93
Vardas87593         Pavarde87593        4.84
Vardas87598         Pavarde87598        4.56
Vardas87600         Pavarde87600        3.55
Vardas87601         Pavarde87601        2.47
Vardas87603         Pavarde87603        3.99
Vardas87609         Pavarde87609        4.64
Vardas87620         Pavarde87620        4.67
Vardas87621         Pavarde87621        2.95
Vardas87624         Pavarde87624        3.57
Vardas87627         Pavarde87627        4.19
Vardas87629         Pavarde87629        4.47
Vardas87632         Pavarde87632        3.73
Vardas87634         Pavarde87634        3.73
Vardas87635         Pavarde87635        2.81
Vardas87638         Pavarde87638        3.47
Vardas87643         Pavarde87643        3.88
Vardas87646         Pavarde87646        3.80
Vardas87647         Pavarde87647        3.49
Vardas87648         Pavarde87648        4.21
Vardas87650         Pavarde87650        3.23
Vardas87652         Pavarde87652        4.27
Vardas87654         Pavarde87654        4.21
Vardas87658         Pavarde87658        3.63
Vardas87669         Pavarde87669        4.09
Vardas87671         Pavarde87671        3.15
Vardas87672         Pavarde87672        3.96
Vardas87676         Pavarde87676        4.43
Vardas87679         Pavarde87679        3.76
Vardas87680         Pavarde87680        3.17
Vardas87682         Pavarde87682        3.33
Vardas87683         Pavarde87683        2.83
Vardas87685         Pavarde87685        2.77
Vardas87691         Pavarde87691        4.32
Vardas87692         Pavarde87692        4.16
Vardas87693         Pavarde87693        3.60
Vardas87694         Pavarde87694        4.61
Vardas87697         Pavarde87697        3.88
Vardas87700         Pavarde87700        4.04
Vardas87701         Pavarde87701        3.41
Vardas87702         Pavarde87702        3.19
Vardas87704         Pavarde87704        3.03
Vardas87710         Pavarde87710        3.36
Vardas87713         Pavarde87713        3.08
Vardas87715         Pavarde87715        4.17
Vardas87716         Pavarde87716        3.07
Vardas87718         Pavarde87718        4.80
Vardas87724         Pavarde87724        4.40
Vardas87725         Pavarde87725        3.79
Vardas87728         Pavarde87728        4.77
Vardas87733         Pavarde87733        3.85
Vardas87735         Pavarde87735        3.13
Vardas87737         Pavarde87737        3.15
Vardas87738         Pavarde87738        4.95
Vardas87739         Pavarde87739        4.20
Vardas87740         Pavarde87740        3.48
Vardas87741         Pavarde87741        4.32
Vardas87742         Pavarde87742        2.68
Vardas87743         Pavarde87743        3.25
Vardas87746         Pavarde87746        4.09
Vardas87747         Pavarde87747        4.35
Vardas87750         Pavarde87750        4.48
Vardas87752         Pavarde87752        3.57
Vardas87754         Pavarde87754        3.44
Vardas87755         Pavarde87755        3.03
Vardas87757         Pavarde87757        2.01
Vardas87759         Pavarde87759        2.89
Vardas87760         Pavarde87760        4.17
Vardas87762         Pavarde87762        3.44
Vardas87764         Pavarde87764        2.76
Vardas87768         Pavarde87768        3.83
Vardas87770         Pavarde87770        4.28
Vardas87771         Pavarde87771        3.75
Vardas87772         Pavarde87772        3.81
Vardas87773         Pavarde87773        3.03
Vardas87777         Pavarde87777        3.84
Vardas87778         Pavarde87778        3.01
Vardas87779         Pavarde87779        4.40
Vardas87781         Pavarde87781        4.59
Vardas87786         Pavarde87786        2.25
Vardas87791         Pavarde87791        3.36
Vardas87792         Pavarde87792        4.47
Vardas87793         Pavarde87793        2.95
Vardas87795         Pavarde87795        2.41
Vardas87796         Pavarde87796        4.76
Vardas87797         Pavarde87797        3.69
Vardas87798         Pavarde87798        4.84
Vardas87803         Pavarde87803        4.37
Vardas87806         Pavarde87806        3.99
Vardas87808         Pavarde87808        4.64
Vardas87809         Pavarde87809        3.09
Vardas87814         Pavarde87814        4.64
