Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas906           Pavarde906          2     3     5     2     8     1     6     4     3     4     10    3     9     6     3     7     
Vardas907           Pavarde907          6     6     4     2     9     1     7     9     6     2     2     2     3     9     4     5     
Vardas908           Pavarde908          8     9     8     2     3     5     6     3     3     6     2     7     10    1     1     7     
Vardas909           Pavarde909          10    6     6     1     1     1     8     9     3     9     9     1     8     8     10    8     
Vardas910           Pavarde910          6     8     6     10    5     8     3     3     3     8     7     9     7     6     9     9     
Vardas911           Pavarde911          5     8     6     1     3     6     3     5     7     2     1     6     1     5     6     1     
Vardas912           Pavarde912          1     8     9     7     3     5     3     9     4     8     1     10    10    4     6     6     
Vardas913           Pavarde913          7     2     1     2     9     6     8     3     8     1     9     4     5     4     10    3     
Vardas914           Pavarde914          6     7     4     8     4     1     10    9     1     7     8     8     10    1     5     9     
Vardas915           Pavarde915          1     7     7     5     9     4     8     2     2     7     8     8     7     1     3     9     
Vardas916           Pavarde916          4     1     2     5     3     5     8     4     5     1     4     5     3     6     9     2     
Vardas917           Pavarde917          4     9     4     8     3     4     3     6     9     3     8     6     9     8     4     4     
Vardas918           Pavarde918          4     10    5     10    9     9     2     2     8     9     10    7     3     2     4     2     
Vardas919           Pavarde919          5     10    7     1     2     7     6     8     7     1     10    1     3     6     1     3     
Vardas920           Pavarde920          9     5     5     3     2     4     3     8     6     1     2     5     1     6     8     9     
Vardas921           Pavarde921          6     3     3     5     4     10    5     3     4     9     3     2     3     3     4     8     
Vardas922           Pavarde922          10    7     2     5     5     10    4     2     6     7     3     5     2     10    5     1     
Vardas923           Pavarde923          3     10    6     10    3     6     7     5     4     2     5     10    6     1     1     9     
Vardas924           Pavarde924          10    4     10    10    5     8     3     10    2     6     1     9     8     6     3     5     
Vardas925           Pavarde925          2     4     6     4     1     8     7     8     2     7     9     4     2     1     3     9     
Vardas926           Pavarde926          2     5     1     4     9     6     4     4     9     2     5     2     6     6     1     10    
Vardas927           Pavarde927          8     2     10    7     4     9     9     7     10    3     9     2     6     5     5     10    
Vardas928           Pavarde928          1     10    9     4     1     1     6     6     2     9     7     2     1     4     10    10    
Vardas929           Pavarde929          5     2     5     7     8     8     8     1     5     3     9     2     7     4     2     2     
Vardas930           Pavarde930          2     6     3     8     3     4     9     5     3     1     10    4     4     5     1     9     
Vardas931           Pavarde931          5     4     10    6     2     8     1     6     7     6     10    6     3     8     1     6     
Vardas932           Pavarde932          10    4     9     10    10    9     2     5     3     9     4     2     2     4     5     8     
Vardas933           Pavarde933          3     9     8     5     2     5     2     6     9     9     10    10    2     2     8     1     
Vardas934           Pavarde934          3     10    1     5     7     5     1     4     1     5     5     8     6     1     8     10    
Vardas935           Pavarde935          6     10    9     8     8     10    10    6     4     2     4     3     1     9     10    4     
Vardas936           Pavarde936          1     4     2     6     8     3     4     4     7     8     7     5     4     3     6     6     
Vardas937           Pavarde937          9     4     5     9     5     4     5     4     2     7     3     7     1     10    5     10    
Vardas938           Pavarde938          8     9     3     5     9     2     3     2     1     9     1     8     2     1     2     10    
Vardas939           Pavarde939          7     1     7     4     3     6     4     2     2     7     3     7     3     3     3     2     
Vardas940           Pavarde940          4     8     9     8     7     8     7     10    5     3     1     1     9     3     5     3     
Vardas941           Pavarde941          1     3     6     10    9     5     6     6     6     2     4     3     7     6     6     3     
Vardas942           Pavarde942          4     1     2     3     3     5     8     1     6     2     4     10    1     7     1     4     
Vardas943           Pavarde943          7     4     9     5     9     1     1     10    4     10    2     3     5     4     2     10    
Vardas944           Pavarde944          3     10    9     6     5     2     4     9     10    3     1     2     9     7     2     6     
Vardas945           Pavarde945          5     7     3     7     5     10    2     1     3     2     3     2     9     6     10    5     
Vardas946           Pavarde946          8     3     10    1     7     3     7     10    6     10    10    3     3     9     10    3     
Vardas947           Pavarde947          8     4     10    2     3     2     1     7     5     9     2     10    3     10    3     1     
Vardas948           Pavarde948          10    6     2     6     9     1     1     1     2     10    1     8     5     9     8     8     
Vardas949           Pavarde949          6     3     6     6     4     6     3     3     9     2     8     4     8     4     7     2     
Vardas950           Pavarde950          4     2     1     1     6     6     5     3     8     4     5     9     8     6     10    3     
Vardas951           Pavarde951          5     4     8     5     1     7     6     6     1     5     7     5     6     7     10    6     
Vardas952           Pavarde952          7     4     7     7     7     5     2     9     5     6     7     3     3     8     6     8     
Vardas953           Pavarde953          3     6     9     4     8     8     1     3     4     4     10    4     10    5     8     3     
Vardas954           Pavarde954          2     5     9     7     10    4     4     4     1     3     2     1     10    8     2     8     
Vardas955           Pavarde955          7     5     2     5     4     1     2     4     3     5     7     7     8     3     3     8     
Vardas956           Pavarde956          5     7     8     6     9     9     2     8     10    1     6     10    1     9     5     8     
Vardas957           Pavarde957          6     10    1     7     1     8     8     1     6     4     8     7     2     4     8     2     
Vardas958           Pavarde958          1     8     10    6     7     5     6     3     3     2     1     3     7     10    6     3     
Vardas959           Pavarde959          10    7     9     3     9     6     3     5     2     2     4     2     4     3     3     1     
Vardas960           Pavarde960          2     9     7     8     4     1     2     6     2     4     4     8     4     3     10    3     
Vardas961           Pavarde961          3     5     3     4     5     5     10    6     8     2     6     2     7     4     6     3     
Vardas962           Pavarde962          1     7     1     1     1     4     4     4     9     8     4     6     3     9     7     5     
Vardas963           Pavarde963          4     2     5     8     10    7     7     5     4     10    10    2     4     6     5     3     
Vardas964           Pavarde964          6     8     8     9     7     4     3     1     1     2     8     5     4     2     8     7     
Vardas965           Pavarde965          3     7     3     9     6     6     2     2     9     9     4     5     1     5     4     7     
Vardas966           Pavarde966          9     9     9     4     9     9     8     7     1     6     9     6     6     8     3     1     
Vardas967           Pavarde967          9     6     8     6     4     6     9     5     9     1     3     4     1     3     10    9     
Vardas968           Pavarde968          3     10    6     7     3     7     10    6     6     9     6     4     4     7     10    4     
Vardas969           Pavarde969          2     6     1     3     9     4     8     1     9     5     4     7     8     9     2     3     
Vardas970           Pavarde970          6     7     2     3     9     4     10    10    6     4     6     5     5     4     1     8     
Vardas971           Pavarde971          5     10    10    3     3     8     5     10    1     6     2     1     8     3     9     6     
Vardas972           Pavarde972          8     8     1     2     6     5     8     3     9     5     2     4     8     6     5     6     
Vardas973           Pavarde973          6     9     10    3     4     5     4     9     5     5     9     5     3     3     2     4     
Vardas974           Pavarde974          10    10    9     7     3     4     7     8     1     6     1     8     3     9     4     2     
Vardas975           Pavarde975          7     2     4     7     7     8     4     1     10    6     8     1     4     5     8     6     
Vardas976           Pavarde976          5     1     2     2     6     5     2     7     1     2     2     3     1     9     10    8     
Vardas977           Pavarde977          5     2     8     6     8     9     3     7     3     8     5     2     1     7     1     3     
Vardas978           Pavarde978          7     2     3     9     2     10    4     4     8     2     6     4     5     2     10    1     
Vardas979           Pavarde979          3     4     4     3     10    8     4     9     8     8     6     7     8     7     8     9     
Vardas980           Pavarde980          2     6     6     4     9     4     1     8     5     6     8     9     10    7     3     8     
Vardas981           Pavarde981          10    3     2     6     9     4     5     5     9     3     2     6     5     9     5     6     
Vardas982           Pavarde982          6     6     3     9     4     9     10    3     2     9     2     9     2     1     10    1     
Vardas983           Pavarde983          2     5     2     8     9     9     2     3     2     2     3     8     7     1     4     5     
Vardas984           Pavarde984          7     5     9     10    4     1     8     8     1     3     10    5     7     8     3     6     
Vardas985           Pavarde985          8     3     10    10    2     5     1     2     8     8     6     8     6     6     10    2     
Vardas986           Pavarde986          3     1     3     6     4     3     8     7     9     4     8     2     5     8     1     10    
Vardas987           Pavarde987          4     2     9     7     3     9     7     6     6     10    2     8     3     8     8     1     
Vardas988           Pavarde988          4     8     7     3     9     5     7     8     5     10    9     3     10    5     5     5     
Vardas989           Pavarde989          1     6     7     9     9     4     7     10    4     8     3     4     4     5     10    7     
Vardas990           Pavarde990          10    4     9     5     5     3     2     6     4     7     1     5     3     1     10    5     
Vardas991           Pavarde991          7     7     4     8     8     6     1     3     6     10    10    2     10    3     7     9     
Vardas992           Pavarde992          5     7     7     10    4     7     6     1     9     10    2     2     5     1     1     10    
Vardas993           Pavarde993          7     5     10    7     7     9     8     6     7     1     10    6     1     7     7     2     
Vardas994           Pavarde994          8     10    6     6     5     5     10    9     4     3     10    2     9     10    1     7     
Vardas995           Pavarde995          5     1     1     7     7     3     2     5     6     7     4     5     6     10    3     1     
Vardas996           Pavarde996          8     10    5     7     1     9     4     7     9     4     5     6     2     2     3     7     
Vardas997           Pavarde997          8     8     8     7     8     6     9     4     5     9     7     8     6     10    8     4     
Vardas998           Pavarde998          6     9     2     8     2     10    4     2     4     6     5     4     9     3     5     10    
Vardas999           Pavarde999          2     2     9     2     5     7     10    1     1     4     5     7     7     10    6     4     
Vardas1000          Pavarde1000         7     7     1     1     2     2     4     10    8     9     4     6     3     6     4     8     
