Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas906           Pavarde906          2     4     4     8     8     10    4     10    8     3     5     1     10    5     8     3     
Vardas907           Pavarde907          10    9     6     4     5     3     6     6     3     3     7     7     8     6     5     10    
Vardas908           Pavarde908          3     7     3     4     1     9     8     5     10    3     7     3     4     6     1     2     
Vardas909           Pavarde909          6     10    9     3     4     6     7     10    3     7     6     10    5     3     9     9     
Vardas910           Pavarde910          2     2     8     2     3     8     6     9     6     8     5     7     8     4     3     2     
Vardas911           Pavarde911          9     8     10    3     7     9     6     9     6     2     7     6     1     8     2     3     
Vardas912           Pavarde912          10    6     6     1     7     5     2     3     1     5     2     9     4     3     8     10    
Vardas913           Pavarde913          1     1     9     2     9     1     9     9     8     3     4     2     7     10    5     7     
Vardas914           Pavarde914          2     7     8     6     7     7     1     8     2     8     3     6     8     1     1     1     
Vardas915           Pavarde915          7     2     8     4     7     5     7     3     1     1     2     1     5     8     6     6     
Vardas916           Pavarde916          7     6     8     8     10    9     10    10    3     8     4     7     3     4     4     7     
Vardas917           Pavarde917          9     4     5     6     6     9     8     1     3     9     2     2     8     4     2     1     
Vardas918           Pavarde918          6     1     10    1     10    4     6     5     6     9     9     8     1     4     1     1     
Vardas919           Pavarde919          4     4     9     9     9     6     7     9     10    9     10    4     4     3     7     7     
Vardas920           Pavarde920          4     10    7     6     6     2     8     2     2     6     5     9     6     3     10    9     
Vardas921           Pavarde921          2     5     6     4     4     7     7     3     7     7     2     6     6     1     8     4     
Vardas922           Pavarde922          6     5     10    6     9     10    10    10    4     9     10    3     7     8     7     7     
Vardas923           Pavarde923          7     2     8     4     5     4     4     7     1     5     8     2     10    3     6     7     
Vardas924           Pavarde924          4     1     8     2     6     3     7     4     5     5     8     7     3     2     7     7     
Vardas925           Pavarde925          1     8     6     2     7     8     4     2     9     7     3     1     4     10    10    2     
Vardas926           Pavarde926          10    9     2     5     6     8     7     8     1     3     1     7     6     8     9     2     
Vardas927           Pavarde927          1     1     2     5     2     4     8     7     8     5     10    9     1     1     9     7     
Vardas928           Pavarde928          1     4     10    5     3     4     10    5     1     2     6     10    4     3     5     8     
Vardas929           Pavarde929          3     8     7     3     9     8     2     7     6     1     2     8     9     5     7     7     
Vardas930           Pavarde930          5     9     2     6     5     10    9     1     4     9     2     8     5     4     3     4     
Vardas931           Pavarde931          7     8     10    4     3     8     3     9     10    6     1     1     2     4     10    2     
Vardas932           Pavarde932          2     4     1     9     2     5     4     7     3     7     9     8     8     7     3     1     
Vardas933           Pavarde933          5     6     7     5     5     3     2     7     7     4     8     9     1     4     5     3     
Vardas934           Pavarde934          7     2     1     6     8     9     4     9     5     2     8     9     5     6     5     10    
Vardas935           Pavarde935          2     6     5     3     9     6     7     7     6     2     6     1     7     9     1     6     
Vardas936           Pavarde936          4     1     1     2     10    6     10    10    1     5     7     4     5     8     4     5     
Vardas937           Pavarde937          9     5     10    1     5     8     5     10    4     9     7     9     1     3     4     2     
Vardas938           Pavarde938          7     10    2     7     1     1     4     6     5     2     1     6     4     2     2     1     
Vardas939           Pavarde939          10    1     10    2     9     1     6     6     4     10    4     9     3     6     10    8     
Vardas940           Pavarde940          9     4     3     5     9     4     5     5     9     7     6     3     10    3     2     8     
Vardas941           Pavarde941          10    4     3     8     1     5     9     6     5     2     8     5     2     9     9     3     
Vardas942           Pavarde942          9     5     9     6     4     3     2     3     6     4     1     4     2     1     3     10    
Vardas943           Pavarde943          8     8     7     2     1     4     7     7     1     10    8     3     9     5     5     3     
Vardas944           Pavarde944          9     3     2     7     8     5     7     3     7     2     6     1     9     9     8     10    
Vardas945           Pavarde945          1     5     3     7     10    4     2     6     1     4     3     2     5     8     1     10    
Vardas946           Pavarde946          8     5     3     8     4     8     9     6     10    7     9     1     7     9     6     6     
Vardas947           Pavarde947          2     1     1     9     6     8     7     3     2     7     9     3     8     9     9     6     
Vardas948           Pavarde948          1     8     7     5     5     9     8     9     10    8     2     7     4     3     6     2     
Vardas949           Pavarde949          4     4     2     6     9     6     8     3     2     7     10    10    9     7     8     7     
Vardas950           Pavarde950          8     6     10    7     9     5     8     10    1     3     9     6     6     5     5     10    
Vardas951           Pavarde951          2     6     6     6     7     10    5     2     10    3     5     9     7     6     10    9     
Vardas952           Pavarde952          10    8     5     6     2     8     5     1     2     5     1     10    10    2     6     5     
Vardas953           Pavarde953          1     7     10    6     3     8     4     9     6     10    1     5     4     9     2     6     
Vardas954           Pavarde954          1     3     2     5     5     10    7     2     10    8     9     6     6     9     1     8     
Vardas955           Pavarde955          4     10    6     9     4     4     4     9     4     4     6     2     1     5     8     8     
Vardas956           Pavarde956          7     9     6     4     7     3     9     3     8     6     6     10    4     4     5     1     
Vardas957           Pavarde957          9     8     6     10    4     1     8     7     2     1     4     9     2     9     10    6     
Vardas958           Pavarde958          10    3     8     1     1     6     6     6     1     10    10    3     2     6     6     5     
Vardas959           Pavarde959          5     4     8     2     9     7     7     3     9     3     7     1     4     4     10    10    
Vardas960           Pavarde960          6     5     7     2     5     1     6     2     5     1     10    1     9     9     5     1     
Vardas961           Pavarde961          8     2     3     9     2     7     5     10    5     10    8     5     3     3     2     6     
Vardas962           Pavarde962          5     6     10    4     2     3     6     6     2     9     10    10    1     10    6     3     
Vardas963           Pavarde963          3     5     9     10    2     6     10    1     7     5     10    9     10    5     8     10    
Vardas964           Pavarde964          1     2     6     4     7     2     5     1     9     9     9     2     6     7     5     3     
Vardas965           Pavarde965          1     5     5     10    1     6     8     1     8     9     3     7     8     8     7     2     
Vardas966           Pavarde966          2     4     4     10    9     6     2     8     1     4     7     2     2     1     2     2     
Vardas967           Pavarde967          5     3     10    2     1     7     9     4     9     6     6     6     1     4     8     5     
Vardas968           Pavarde968          6     10    2     3     3     5     2     7     5     8     1     5     7     4     2     4     
Vardas969           Pavarde969          10    3     3     4     1     3     2     9     5     9     10    10    2     2     10    5     
Vardas970           Pavarde970          4     7     1     1     8     6     6     1     2     7     2     8     4     4     3     1     
Vardas971           Pavarde971          6     1     6     9     10    7     6     8     3     9     5     5     6     9     9     8     
Vardas972           Pavarde972          4     4     5     5     1     10    8     10    9     3     4     1     9     5     9     4     
Vardas973           Pavarde973          4     3     4     1     5     9     5     3     3     7     2     4     1     6     9     9     
Vardas974           Pavarde974          2     2     6     1     9     6     4     3     5     8     8     1     2     6     1     10    
Vardas975           Pavarde975          3     2     9     6     8     5     2     6     5     9     2     9     6     4     10    3     
Vardas976           Pavarde976          8     1     1     8     1     1     7     4     8     9     4     9     9     10    2     2     
Vardas977           Pavarde977          8     8     2     5     5     2     5     7     2     7     3     9     2     2     10    8     
Vardas978           Pavarde978          10    4     1     5     9     8     4     2     10    10    9     1     10    3     1     10    
Vardas979           Pavarde979          4     6     7     1     9     2     5     3     9     10    1     1     8     8     10    4     
Vardas980           Pavarde980          5     8     1     5     6     5     10    5     3     5     3     1     1     8     8     7     
Vardas981           Pavarde981          9     6     3     2     10    4     7     5     1     9     3     2     8     2     8     8     
Vardas982           Pavarde982          5     10    4     4     10    9     8     1     8     10    4     6     9     8     7     10    
Vardas983           Pavarde983          6     6     5     3     5     3     9     7     7     7     9     6     1     7     1     5     
Vardas984           Pavarde984          8     3     3     3     4     8     7     8     4     2     8     5     2     6     5     3     
Vardas985           Pavarde985          1     3     4     10    6     4     2     10    10    2     1     1     1     6     2     6     
Vardas986           Pavarde986          1     8     7     10    6     7     8     3     10    2     6     2     7     6     6     5     
Vardas987           Pavarde987          5     8     3     4     7     2     6     10    4     7     1     4     5     8     2     4     
Vardas988           Pavarde988          5     3     1     2     5     8     10    1     7     5     9     8     10    6     4     2     
Vardas989           Pavarde989          3     1     6     9     6     6     7     7     5     1     7     8     7     1     5     3     
Vardas990           Pavarde990          10    4     5     10    10    7     2     7     7     5     8     8     1     1     8     4     
Vardas991           Pavarde991          10    2     9     2     5     4     7     9     10    5     4     5     10    10    1     2     
Vardas992           Pavarde992          4     8     5     3     4     3     7     10    7     5     6     5     2     6     6     10    
Vardas993           Pavarde993          8     3     1     2     7     3     7     1     1     1     1     7     10    9     2     9     
Vardas994           Pavarde994          2     4     4     9     2     5     4     1     5     10    2     3     9     8     3     10    
Vardas995           Pavarde995          6     8     5     10    7     4     3     4     6     10    10    9     2     4     9     5     
Vardas996           Pavarde996          1     8     4     10    3     5     7     10    7     3     5     6     8     2     3     8     
Vardas997           Pavarde997          9     7     3     10    1     6     1     8     4     8     10    8     2     3     2     4     
Vardas998           Pavarde998          6     5     10    4     8     3     1     4     2     5     2     7     7     10    3     9     
Vardas999           Pavarde999          2     7     4     6     5     3     9     7     10    8     9     3     2     4     9     10    
Vardas1000          Pavarde1000         10    10    1     6     5     8     1     1     5     10    1     3     2     6     7     6     
