Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas8153          Pavarde8153         8     6     5     2     1     6     7     2     5     9     3     5     3     9     8     6     
Vardas8154          Pavarde8154         9     1     9     1     5     4     4     8     9     1     1     1     4     1     10    9     
Vardas8155          Pavarde8155         4     1     8     7     7     8     8     3     7     8     10    9     1     2     3     4     
Vardas8156          Pavarde8156         7     6     3     10    3     3     2     1     6     9     6     8     10    2     2     9     
Vardas8157          Pavarde8157         7     4     3     2     8     9     2     3     5     6     3     2     1     8     8     7     
Vardas8158          Pavarde8158         4     5     6     9     7     1     6     1     8     1     6     9     7     2     5     7     
Vardas8159          Pavarde8159         5     3     6     6     6     5     9     4     3     4     3     3     8     7     4     4     
Vardas8160          Pavarde8160         3     10    3     6     5     2     10    4     10    5     9     4     5     2     6     5     
Vardas8161          Pavarde8161         8     10    10    5     5     9     9     5     7     4     8     3     1     7     4     2     
Vardas8162          Pavarde8162         2     6     6     5     1     9     9     6     1     9     4     5     10    2     5     5     
Vardas8163          Pavarde8163         6     2     8     4     9     10    4     2     10    6     8     6     4     4     4     2     
Vardas8164          Pavarde8164         8     6     7     1     9     9     2     8     2     5     6     3     10    7     7     7     
Vardas8165          Pavarde8165         10    5     5     8     10    1     5     8     4     1     5     5     5     7     5     7     
Vardas8166          Pavarde8166         10    9     3     9     1     6     7     9     1     6     10    6     1     9     3     2     
Vardas8167          Pavarde8167         7     2     4     5     3     2     1     7     2     1     9     2     2     6     9     2     
Vardas8168          Pavarde8168         9     9     10    2     3     4     8     9     8     2     7     7     6     6     7     5     
Vardas8169          Pavarde8169         2     6     8     9     1     9     4     9     1     9     1     2     4     2     7     8     
Vardas8170          Pavarde8170         10    10    9     7     9     9     6     8     4     10    1     9     2     7     6     2     
Vardas8171          Pavarde8171         1     4     4     2     3     10    2     10    1     5     4     10    8     10    6     1     
Vardas8172          Pavarde8172         7     8     2     1     4     9     3     4     8     9     7     5     2     5     6     8     
Vardas8173          Pavarde8173         7     5     5     8     9     2     2     2     3     1     2     8     8     9     10    4     
Vardas8174          Pavarde8174         2     9     4     10    10    4     6     7     1     1     9     6     3     6     3     2     
Vardas8175          Pavarde8175         10    6     7     7     8     8     3     4     3     5     7     9     10    4     5     1     
Vardas8176          Pavarde8176         7     1     9     8     10    1     3     6     10    8     3     4     8     7     9     5     
Vardas8177          Pavarde8177         1     10    5     2     9     5     10    4     5     3     4     5     8     2     10    10    
Vardas8178          Pavarde8178         2     4     6     5     3     1     3     8     4     4     7     2     1     7     4     2     
Vardas8179          Pavarde8179         10    10    4     3     5     4     5     9     1     7     9     2     3     10    10    2     
Vardas8180          Pavarde8180         5     9     4     2     3     2     7     6     7     1     2     10    4     1     1     2     
Vardas8181          Pavarde8181         2     4     3     6     7     7     7     8     9     9     8     7     4     10    6     3     
Vardas8182          Pavarde8182         7     10    7     9     1     5     6     5     2     10    9     7     7     2     5     3     
Vardas8183          Pavarde8183         7     9     3     9     5     6     4     8     6     2     6     5     8     3     2     6     
Vardas8184          Pavarde8184         7     3     1     9     9     4     6     5     7     5     9     4     4     9     3     10    
Vardas8185          Pavarde8185         8     6     9     2     10    6     9     1     4     7     7     3     5     2     5     4     
Vardas8186          Pavarde8186         4     9     4     10    2     7     3     6     4     5     1     2     4     9     10    9     
Vardas8187          Pavarde8187         10    5     2     7     6     8     9     2     9     4     1     3     5     4     9     4     
Vardas8188          Pavarde8188         2     8     10    8     1     4     10    6     10    3     10    9     7     10    6     3     
Vardas8189          Pavarde8189         7     9     1     2     7     2     8     6     6     5     3     10    2     1     1     3     
Vardas8190          Pavarde8190         7     6     3     1     1     8     7     6     4     9     2     3     4     5     9     3     
Vardas8191          Pavarde8191         9     9     8     9     9     10    7     5     6     2     7     10    4     1     3     9     
Vardas8192          Pavarde8192         10    5     8     10    2     6     4     10    9     2     10    7     8     9     7     2     
Vardas8193          Pavarde8193         5     4     9     5     10    8     2     8     9     5     9     7     3     2     3     3     
Vardas8194          Pavarde8194         9     10    4     4     5     3     5     8     7     6     10    8     8     4     4     8     
Vardas8195          Pavarde8195         1     7     1     3     6     1     8     10    6     5     5     8     6     1     8     2     
Vardas8196          Pavarde8196         4     8     9     4     6     5     7     9     10    4     2     7     5     7     6     1     
Vardas8197          Pavarde8197         10    1     5     1     6     4     9     8     5     10    9     5     3     1     1     10    
Vardas8198          Pavarde8198         1     8     8     6     4     5     1     10    1     4     7     2     10    2     7     2     
Vardas8199          Pavarde8199         4     9     10    6     1     5     6     7     10    7     10    2     8     6     7     5     
Vardas8200          Pavarde8200         7     1     8     8     10    10    1     3     5     8     8     2     10    1     7     1     
Vardas8201          Pavarde8201         4     10    3     9     10    2     1     2     4     10    8     5     7     4     10    1     
Vardas8202          Pavarde8202         6     1     10    9     9     9     9     10    7     8     7     2     6     7     10    1     
Vardas8203          Pavarde8203         8     4     8     10    8     6     1     3     3     2     6     9     8     9     6     9     
Vardas8204          Pavarde8204         4     4     5     10    4     9     10    10    5     2     5     6     2     8     3     8     
Vardas8205          Pavarde8205         1     4     7     2     6     1     1     3     5     5     7     9     6     1     2     4     
Vardas8206          Pavarde8206         4     2     1     7     4     7     6     6     3     6     10    3     2     10    6     5     
Vardas8207          Pavarde8207         6     3     7     10    8     5     4     7     5     7     3     6     9     1     6     7     
Vardas8208          Pavarde8208         9     4     7     3     4     1     5     3     4     2     1     1     8     9     6     7     
Vardas8209          Pavarde8209         1     1     4     2     4     10    7     7     4     7     9     2     5     9     5     5     
Vardas8210          Pavarde8210         2     6     4     3     7     3     7     9     9     8     7     5     1     10    10    4     
Vardas8211          Pavarde8211         4     8     8     6     1     7     9     6     1     2     6     1     1     5     1     1     
Vardas8212          Pavarde8212         1     9     2     8     9     3     8     7     3     10    3     9     10    4     1     8     
Vardas8213          Pavarde8213         3     6     3     5     7     10    1     9     6     1     8     10    5     10    8     5     
Vardas8214          Pavarde8214         3     9     10    9     7     5     6     10    9     7     4     5     3     1     2     10    
Vardas8215          Pavarde8215         5     4     3     1     7     5     7     9     2     10    4     3     6     8     9     5     
Vardas8216          Pavarde8216         1     10    6     8     7     5     10    7     5     6     8     2     1     2     7     8     
Vardas8217          Pavarde8217         10    2     9     4     8     10    4     8     6     5     9     6     10    4     10    2     
Vardas8218          Pavarde8218         10    10    9     2     7     6     7     8     9     5     7     9     8     10    1     6     
Vardas8219          Pavarde8219         2     6     5     1     2     7     9     4     1     2     4     5     10    6     10    7     
Vardas8220          Pavarde8220         10    9     3     7     4     7     8     9     1     4     7     3     5     6     5     5     
Vardas8221          Pavarde8221         5     1     3     6     8     7     5     8     9     2     1     10    9     4     1     6     
Vardas8222          Pavarde8222         4     9     8     4     8     1     10    7     10    7     7     7     8     10    4     9     
Vardas8223          Pavarde8223         7     2     3     8     5     5     9     9     8     10    10    9     5     3     7     1     
Vardas8224          Pavarde8224         2     2     3     9     6     8     1     7     1     5     10    6     10    10    9     1     
Vardas8225          Pavarde8225         3     9     7     4     2     1     10    1     10    1     1     6     2     5     5     6     
Vardas8226          Pavarde8226         4     2     7     3     10    10    10    1     2     9     8     4     3     9     8     1     
Vardas8227          Pavarde8227         5     7     4     4     9     6     4     4     7     2     7     9     5     6     7     7     
Vardas8228          Pavarde8228         3     7     3     4     9     4     6     6     9     8     7     7     5     8     10    8     
Vardas8229          Pavarde8229         9     2     3     4     9     4     9     10    5     4     5     5     9     4     2     4     
Vardas8230          Pavarde8230         7     1     3     5     5     2     7     6     9     6     8     10    4     9     10    9     
Vardas8231          Pavarde8231         4     2     6     5     10    3     9     4     6     2     1     5     10    2     7     7     
Vardas8232          Pavarde8232         9     7     9     6     2     1     10    8     9     7     10    2     9     9     10    6     
Vardas8233          Pavarde8233         8     6     4     3     8     7     6     6     1     4     7     2     2     1     5     9     
Vardas8234          Pavarde8234         3     7     9     10    2     1     1     6     1     10    3     3     5     1     9     7     
Vardas8235          Pavarde8235         2     10    4     7     9     6     3     6     3     9     3     1     5     7     7     2     
Vardas8236          Pavarde8236         9     7     9     8     5     2     5     4     1     7     8     8     3     7     6     2     
Vardas8237          Pavarde8237         8     5     4     7     6     4     5     8     10    7     6     5     6     5     1     1     
Vardas8238          Pavarde8238         10    4     5     10    6     1     6     1     1     4     7     3     2     6     4     6     
Vardas8239          Pavarde8239         8     1     7     4     9     3     4     8     4     7     1     2     7     2     4     5     
Vardas8240          Pavarde8240         4     6     10    7     1     10    9     9     7     5     5     2     7     1     5     9     
Vardas8241          Pavarde8241         1     3     6     2     3     3     5     7     8     8     6     3     2     5     3     5     
Vardas8242          Pavarde8242         6     9     3     9     1     6     5     5     7     1     4     8     9     3     5     5     
Vardas8243          Pavarde8243         3     3     6     1     7     6     4     8     3     1     4     3     5     5     4     3     
Vardas8244          Pavarde8244         7     8     10    1     2     1     9     4     9     2     1     6     2     7     1     5     
Vardas8245          Pavarde8245         10    8     10    6     10    1     3     4     9     8     10    9     4     1     4     5     
Vardas8246          Pavarde8246         5     4     6     4     1     8     1     4     2     5     6     7     3     1     10    1     
Vardas8247          Pavarde8247         3     6     8     1     8     4     5     10    6     9     2     2     9     4     8     5     
Vardas8248          Pavarde8248         7     4     5     1     6     4     3     9     3     9     1     10    4     6     1     7     
Vardas8249          Pavarde8249         9     1     5     6     1     2     1     3     6     7     3     9     8     6     8     6     
Vardas8250          Pavarde8250         8     1     6     7     5     3     6     6     5     9     8     8     10    6     9     1     
Vardas8251          Pavarde8251         4     3     4     2     3     1     2     4     4     4     10    6     6     8     4     5     
Vardas8252          Pavarde8252         2     4     5     4     7     10    1     7     3     8     3     7     6     10    6     7     
Vardas8253          Pavarde8253         10    3     1     4     10    5     7     5     1     8     3     1     2     3     9     10    
Vardas8254          Pavarde8254         3     1     7     1     6     3     4     10    3     1     9     7     1     2     4     2     
Vardas8255          Pavarde8255         9     9     8     1     2     9     4     3     7     5     5     4     8     8     8     1     
Vardas8256          Pavarde8256         3     7     3     9     7     8     5     8     7     6     3     9     3     6     6     10    
Vardas8257          Pavarde8257         7     6     4     1     5     2     2     2     8     2     10    1     10    8     2     4     
Vardas8258          Pavarde8258         5     6     8     6     2     1     1     7     1     5     8     4     3     1     2     6     
Vardas8259          Pavarde8259         1     3     9     1     10    7     1     9     2     6     3     6     9     4     5     9     
Vardas8260          Pavarde8260         9     3     5     6     9     9     10    1     6     10    5     7     1     6     10    2     
Vardas8261          Pavarde8261         1     9     3     7     9     6     10    9     9     5     6     5     4     4     9     1     
Vardas8262          Pavarde8262         5     9     5     8     9     8     2     7     2     7     2     6     8     8     4     6     
Vardas8263          Pavarde8263         1     5     2     9     8     6     1     9     9     10    3     9     3     8     1     4     
Vardas8264          Pavarde8264         2     5     1     3     2     8     4     8     3     6     4     3     2     9     8     2     
Vardas8265          Pavarde8265         5     9     2     9     2     1     8     9     5     9     8     8     8     6     10    1     
Vardas8266          Pavarde8266         10    7     7     1     7     7     1     8     6     6     10    10    6     8     10    5     
Vardas8267          Pavarde8267         4     3     1     10    10    2     3     9     3     9     4     2     5     6     3     9     
Vardas8268          Pavarde8268         5     8     8     1     6     2     2     10    3     2     8     9     9     5     2     10    
Vardas8269          Pavarde8269         8     2     4     1     1     10    3     2     9     5     4     5     1     3     4     9     
Vardas8270          Pavarde8270         1     1     8     6     8     5     1     7     3     9     3     8     9     2     7     1     
Vardas8271          Pavarde8271         10    2     7     2     10    7     8     4     6     8     7     7     7     2     7     4     
Vardas8272          Pavarde8272         10    5     1     7     9     9     7     2     7     9     1     6     4     5     3     8     
Vardas8273          Pavarde8273         5     1     9     5     10    1     3     5     2     9     7     10    7     6     2     4     
Vardas8274          Pavarde8274         10    1     6     3     7     7     8     1     6     2     9     10    10    5     8     10    
Vardas8275          Pavarde8275         5     4     9     10    1     8     2     8     7     7     4     7     8     3     9     5     
Vardas8276          Pavarde8276         3     10    4     4     7     1     2     7     3     2     2     1     1     2     7     9     
Vardas8277          Pavarde8277         3     9     8     7     3     7     10    8     9     3     2     6     8     2     8     3     
Vardas8278          Pavarde8278         7     5     7     8     4     2     7     7     7     5     3     5     7     3     9     6     
Vardas8279          Pavarde8279         9     2     9     4     2     3     8     3     1     2     3     6     5     3     4     2     
Vardas8280          Pavarde8280         4     4     2     6     2     1     9     2     6     7     3     7     9     4     3     6     
Vardas8281          Pavarde8281         6     7     4     9     1     5     7     10    8     5     10    1     2     8     5     8     
Vardas8282          Pavarde8282         2     2     6     1     2     4     4     9     10    5     6     6     4     10    10    5     
Vardas8283          Pavarde8283         6     3     4     8     4     3     3     2     8     9     1     5     2     1     1     8     
Vardas8284          Pavarde8284         9     9     9     4     8     3     3     3     8     4     3     3     4     10    8     6     
Vardas8285          Pavarde8285         5     2     1     3     7     3     4     9     1     4     9     8     3     8     1     2     
Vardas8286          Pavarde8286         6     1     6     8     1     6     9     9     4     8     4     2     1     5     6     7     
Vardas8287          Pavarde8287         5     3     1     6     6     1     5     6     1     2     2     2     5     4     9     7     
Vardas8288          Pavarde8288         10    6     5     3     3     4     2     3     1     6     4     8     7     5     4     6     
Vardas8289          Pavarde8289         7     3     10    7     3     9     7     9     6     8     5     1     7     2     6     4     
Vardas8290          Pavarde8290         8     4     3     10    6     7     6     2     10    8     10    3     2     7     7     2     
Vardas8291          Pavarde8291         9     5     5     6     8     1     7     7     9     1     5     4     4     9     6     7     
Vardas8292          Pavarde8292         1     10    7     4     7     10    10    5     9     10    10    4     8     5     5     1     
Vardas8293          Pavarde8293         8     3     6     9     2     9     10    6     6     7     9     8     9     10    9     5     
Vardas8294          Pavarde8294         5     6     10    8     4     7     6     3     2     9     8     2     1     2     9     5     
Vardas8295          Pavarde8295         4     1     4     6     4     9     2     6     6     1     5     7     4     1     7     6     
Vardas8296          Pavarde8296         7     4     5     5     8     10    5     9     3     1     1     2     8     5     7     4     
Vardas8297          Pavarde8297         5     5     2     5     7     5     3     10    2     6     6     4     8     3     10    2     
Vardas8298          Pavarde8298         2     10    1     1     10    7     9     7     3     1     7     10    3     7     5     10    
Vardas8299          Pavarde8299         4     8     9     5     3     9     1     5     9     4     9     2     3     3     1     5     
Vardas8300          Pavarde8300         1     1     7     5     8     2     9     4     5     3     5     10    7     5     2     5     
Vardas8301          Pavarde8301         7     1     1     9     3     9     5     1     9     2     4     5     8     10    7     4     
Vardas8302          Pavarde8302         6     2     5     9     8     5     6     7     6     1     1     5     9     5     10    5     
Vardas8303          Pavarde8303         3     10    2     4     9     10    10    5     2     3     2     7     2     6     9     3     
Vardas8304          Pavarde8304         9     4     1     2     2     1     6     8     7     6     10    1     5     9     5     2     
Vardas8305          Pavarde8305         3     8     3     2     4     1     7     10    8     9     10    8     2     8     2     6     
Vardas8306          Pavarde8306         6     9     9     5     3     8     1     4     1     10    8     3     4     5     1     4     
Vardas8307          Pavarde8307         2     2     3     4     2     1     2     8     10    9     7     10    9     4     4     6     
Vardas8308          Pavarde8308         2     9     7     9     8     5     6     9     3     2     9     7     5     10    5     9     
Vardas8309          Pavarde8309         9     7     1     5     3     9     5     9     2     5     9     9     4     5     10    2     
Vardas8310          Pavarde8310         6     4     8     7     8     8     1     6     7     6     1     1     7     3     3     5     
Vardas8311          Pavarde8311         10    2     9     6     7     5     7     9     6     3     3     7     1     8     2     3     
Vardas8312          Pavarde8312         6     7     2     7     3     5     1     6     3     5     3     1     7     6     8     9     
Vardas8313          Pavarde8313         6     1     7     2     9     8     9     1     4     7     9     10    7     7     5     8     
Vardas8314          Pavarde8314         10    1     9     4     3     9     7     10    5     10    7     6     5     2     8     4     
Vardas8315          Pavarde8315         1     8     8     8     2     1     3     4     5     6     4     3     8     6     1     8     
Vardas8316          Pavarde8316         4     3     9     5     6     10    3     6     5     1     5     7     10    2     10    8     
Vardas8317          Pavarde8317         3     3     4     1     3     8     1     5     1     3     7     7     10    3     4     9     
Vardas8318          Pavarde8318         8     7     7     10    9     6     5     2     6     3     10    10    4     4     1     8     
Vardas8319          Pavarde8319         4     1     3     5     9     8     2     9     4     6     10    6     3     2     8     1     
Vardas8320          Pavarde8320         1     4     5     9     7     3     3     9     4     10    7     3     4     9     2     9     
Vardas8321          Pavarde8321         9     3     9     9     4     10    10    2     6     2     6     7     9     1     6     3     
Vardas8322          Pavarde8322         1     4     2     9     5     2     9     3     1     3     1     8     5     5     1     6     
Vardas8323          Pavarde8323         9     7     4     5     10    5     7     10    5     2     4     7     9     1     4     3     
Vardas8324          Pavarde8324         7     8     4     6     8     10    3     1     8     8     10    10    6     7     2     2     
Vardas8325          Pavarde8325         8     1     2     10    9     1     5     4     6     3     2     3     4     10    8     5     
Vardas8326          Pavarde8326         4     1     4     2     9     4     3     4     7     3     4     1     1     8     6     1     
Vardas8327          Pavarde8327         6     4     4     3     10    3     8     7     1     10    7     7     8     10    7     5     
Vardas8328          Pavarde8328         4     8     8     10    5     10    2     8     7     8     3     3     8     7     3     9     
Vardas8329          Pavarde8329         6     3     10    2     4     4     5     9     4     9     5     6     5     7     9     6     
Vardas8330          Pavarde8330         8     4     6     5     1     3     5     8     1     7     3     9     2     2     8     2     
Vardas8331          Pavarde8331         8     1     5     5     10    10    3     6     7     3     9     7     10    9     10    3     
Vardas8332          Pavarde8332         5     10    1     4     10    4     10    9     5     9     10    2     9     7     6     5     
Vardas8333          Pavarde8333         7     5     1     7     10    8     7     10    9     5     10    10    4     10    9     7     
Vardas8334          Pavarde8334         4     10    6     6     8     1     10    1     7     5     9     10    3     5     6     7     
Vardas8335          Pavarde8335         8     3     9     9     10    4     1     9     7     4     6     8     5     6     3     2     
Vardas8336          Pavarde8336         7     5     1     9     4     4     6     4     10    6     8     1     10    3     7     2     
Vardas8337          Pavarde8337         9     4     7     5     1     2     5     8     4     3     4     8     8     2     4     10    
Vardas8338          Pavarde8338         2     9     5     7     1     4     2     9     1     1     4     6     6     10    4     8     
Vardas8339          Pavarde8339         1     5     5     1     5     10    3     8     5     1     9     5     1     8     2     2     
Vardas8340          Pavarde8340         7     3     2     5     9     10    2     1     10    8     4     8     1     2     5     7     
Vardas8341          Pavarde8341         3     7     5     9     2     4     10    3     1     8     2     10    4     7     3     1     
Vardas8342          Pavarde8342         5     2     5     8     3     3     9     2     6     10    5     3     7     5     6     6     
Vardas8343          Pavarde8343         5     7     7     1     3     4     7     2     2     8     5     10    4     9     9     10    
Vardas8344          Pavarde8344         8     2     6     6     6     8     10    3     5     9     6     9     10    9     4     1     
Vardas8345          Pavarde8345         7     6     5     1     4     5     10    9     8     5     10    4     9     6     8     6     
Vardas8346          Pavarde8346         5     7     1     5     2     10    6     2     1     4     3     10    4     5     3     6     
Vardas8347          Pavarde8347         5     4     1     9     6     4     10    8     1     4     4     4     10    5     7     10    
Vardas8348          Pavarde8348         5     10    3     3     7     6     7     1     7     7     10    3     2     8     5     1     
Vardas8349          Pavarde8349         1     9     7     9     4     6     9     8     3     8     5     8     10    8     7     8     
Vardas8350          Pavarde8350         5     5     6     6     5     1     8     9     1     6     8     5     5     1     2     2     
Vardas8351          Pavarde8351         6     1     7     2     8     3     1     6     3     1     8     6     1     6     10    6     
Vardas8352          Pavarde8352         4     2     4     6     8     4     10    7     1     9     1     1     8     3     6     5     
Vardas8353          Pavarde8353         5     10    9     6     8     2     2     9     6     8     3     7     9     8     9     7     
Vardas8354          Pavarde8354         9     3     2     5     8     8     7     9     3     6     1     8     5     6     5     4     
Vardas8355          Pavarde8355         8     8     10    4     7     5     8     10    4     7     2     1     6     1     7     1     
Vardas8356          Pavarde8356         2     7     3     1     1     3     9     5     7     9     9     8     5     5     8     4     
Vardas8357          Pavarde8357         7     7     2     3     7     3     5     8     2     2     10    2     10    5     8     8     
Vardas8358          Pavarde8358         9     10    1     6     7     4     2     9     9     2     6     1     6     8     5     5     
Vardas8359          Pavarde8359         8     8     6     6     1     2     8     9     4     8     10    2     5     7     10    4     
Vardas8360          Pavarde8360         1     6     9     5     2     3     7     7     6     3     8     8     8     2     3     7     
Vardas8361          Pavarde8361         6     9     8     3     3     3     3     7     9     3     2     5     2     7     1     6     
Vardas8362          Pavarde8362         1     1     9     8     10    2     1     7     8     7     7     4     2     9     2     4     
Vardas8363          Pavarde8363         7     4     9     5     9     5     4     10    10    10    3     8     6     9     2     9     
Vardas8364          Pavarde8364         3     8     5     4     7     9     5     6     8     6     6     2     3     5     3     6     
Vardas8365          Pavarde8365         3     6     10    4     10    3     3     7     10    10    7     9     7     4     3     8     
Vardas8366          Pavarde8366         3     5     1     3     3     5     1     8     7     3     9     9     10    5     5     9     
Vardas8367          Pavarde8367         7     5     2     2     7     4     6     4     1     1     1     2     4     8     3     6     
Vardas8368          Pavarde8368         8     10    7     3     8     6     10    7     5     8     6     8     5     6     2     2     
Vardas8369          Pavarde8369         2     3     7     10    5     5     3     6     6     4     6     8     8     7     8     1     
Vardas8370          Pavarde8370         2     1     6     1     3     6     10    1     8     7     10    7     1     1     8     10    
Vardas8371          Pavarde8371         2     4     8     5     4     6     1     2     6     9     9     8     7     1     7     8     
Vardas8372          Pavarde8372         7     7     10    9     1     1     4     2     8     7     6     9     9     10    4     2     
Vardas8373          Pavarde8373         1     9     6     2     5     5     7     1     3     6     1     1     10    5     6     1     
Vardas8374          Pavarde8374         3     5     8     4     4     7     6     2     7     8     8     9     4     8     3     8     
Vardas8375          Pavarde8375         8     3     3     6     5     4     1     7     7     7     6     3     9     10    9     5     
Vardas8376          Pavarde8376         9     9     1     1     2     8     7     9     4     5     9     8     9     7     10    2     
Vardas8377          Pavarde8377         5     7     5     4     5     6     1     4     10    8     3     8     1     5     2     3     
Vardas8378          Pavarde8378         7     8     7     8     5     1     8     5     5     2     6     10    3     6     4     4     
Vardas8379          Pavarde8379         8     2     8     1     8     2     8     8     1     4     4     4     7     2     6     4     
Vardas8380          Pavarde8380         6     4     4     9     9     2     6     1     10    2     8     7     1     4     6     6     
Vardas8381          Pavarde8381         10    10    9     7     6     4     7     10    4     8     5     9     9     6     7     6     
Vardas8382          Pavarde8382         6     7     10    6     9     1     2     4     4     5     4     3     9     6     10    5     
Vardas8383          Pavarde8383         9     2     4     6     1     6     9     9     6     2     6     4     5     5     9     9     
Vardas8384          Pavarde8384         10    1     4     10    1     5     8     3     8     2     10    4     8     7     6     6     
Vardas8385          Pavarde8385         6     4     6     5     7     1     1     4     3     10    7     8     4     7     5     7     
Vardas8386          Pavarde8386         1     9     5     8     7     1     2     9     6     9     9     3     1     9     6     5     
Vardas8387          Pavarde8387         4     8     9     9     10    10    2     9     2     3     9     10    7     1     2     6     
Vardas8388          Pavarde8388         9     9     6     7     5     1     6     4     9     7     10    8     6     10    6     1     
Vardas8389          Pavarde8389         9     5     9     7     2     5     4     4     9     4     7     1     5     5     9     6     
Vardas8390          Pavarde8390         2     6     1     8     2     7     10    5     5     4     9     4     7     2     6     3     
Vardas8391          Pavarde8391         10    3     8     6     5     6     5     1     7     4     2     5     2     10    1     2     
Vardas8392          Pavarde8392         3     6     3     6     2     8     10    6     5     4     8     3     10    3     1     3     
Vardas8393          Pavarde8393         10    8     7     9     5     4     4     3     1     2     4     4     10    3     9     1     
Vardas8394          Pavarde8394         8     2     7     2     2     8     8     3     7     2     2     2     5     3     2     2     
Vardas8395          Pavarde8395         6     8     4     5     1     4     2     4     4     7     2     6     5     4     7     1     
Vardas8396          Pavarde8396         2     5     7     8     6     6     5     10    3     10    3     2     8     6     8     6     
Vardas8397          Pavarde8397         1     6     6     5     4     4     7     5     3     1     1     8     4     10    4     6     
Vardas8398          Pavarde8398         7     1     5     2     3     8     8     5     7     2     6     5     10    6     6     8     
Vardas8399          Pavarde8399         3     7     9     5     10    5     10    10    8     10    7     3     9     10    10    6     
Vardas8400          Pavarde8400         7     9     9     4     6     1     7     10    9     9     6     4     5     5     1     1     
Vardas8401          Pavarde8401         8     5     10    8     9     4     2     4     10    5     1     9     9     10    9     7     
Vardas8402          Pavarde8402         6     1     2     9     8     6     3     5     5     7     7     1     5     2     4     1     
Vardas8403          Pavarde8403         1     9     10    1     7     1     4     10    1     5     4     7     1     10    2     8     
Vardas8404          Pavarde8404         7     2     9     9     1     10    10    9     3     3     6     7     1     6     3     9     
Vardas8405          Pavarde8405         6     2     4     5     8     2     6     10    2     2     10    10    1     4     8     6     
Vardas8406          Pavarde8406         9     9     3     5     4     7     5     5     8     1     3     7     9     8     1     6     
Vardas8407          Pavarde8407         8     2     6     2     5     6     4     6     10    5     3     9     4     1     7     1     
Vardas8408          Pavarde8408         5     2     3     1     2     7     5     5     6     6     8     5     8     5     10    1     
Vardas8409          Pavarde8409         9     3     2     9     10    3     3     8     7     9     10    3     10    6     6     6     
Vardas8410          Pavarde8410         7     3     2     5     8     9     9     8     1     9     2     2     4     4     6     2     
Vardas8411          Pavarde8411         7     1     4     2     6     6     2     6     5     3     9     10    6     3     9     6     
Vardas8412          Pavarde8412         8     3     5     1     3     7     7     1     7     6     10    1     10    2     2     10    
Vardas8413          Pavarde8413         6     1     3     8     8     10    8     8     1     1     4     2     2     10    6     10    
Vardas8414          Pavarde8414         10    4     1     4     6     4     8     2     9     2     10    8     3     5     3     1     
Vardas8415          Pavarde8415         2     6     7     3     2     3     7     5     10    6     2     2     5     1     5     6     
Vardas8416          Pavarde8416         7     2     3     4     6     4     6     9     9     6     3     3     9     10    3     8     
Vardas8417          Pavarde8417         3     6     3     5     1     6     5     6     5     3     3     1     2     4     5     6     
Vardas8418          Pavarde8418         2     9     9     8     8     10    4     3     5     3     10    7     3     1     8     10    
Vardas8419          Pavarde8419         5     7     6     6     7     4     9     8     4     4     9     8     4     9     6     5     
Vardas8420          Pavarde8420         8     7     9     6     8     4     10    9     9     8     2     2     1     3     9     4     
Vardas8421          Pavarde8421         1     1     5     9     8     4     9     7     4     2     7     4     2     6     9     4     
Vardas8422          Pavarde8422         4     9     4     10    9     8     8     8     5     6     1     9     5     4     8     8     
Vardas8423          Pavarde8423         8     2     8     8     7     1     3     7     8     3     2     1     1     3     4     10    
Vardas8424          Pavarde8424         3     7     5     8     8     3     2     3     3     7     6     6     5     5     6     4     
Vardas8425          Pavarde8425         5     9     5     10    1     8     8     8     4     10    7     3     5     4     3     3     
Vardas8426          Pavarde8426         5     8     2     1     5     1     2     5     1     3     6     8     9     7     8     1     
Vardas8427          Pavarde8427         10    5     6     6     7     2     10    3     10    7     9     6     4     4     8     8     
Vardas8428          Pavarde8428         6     5     6     1     5     8     3     8     9     4     6     5     3     9     3     2     
Vardas8429          Pavarde8429         3     6     7     7     8     10    9     9     1     3     2     1     7     4     3     5     
Vardas8430          Pavarde8430         3     6     2     4     3     9     6     9     6     7     3     6     9     2     1     2     
Vardas8431          Pavarde8431         9     9     2     8     1     5     2     4     8     2     7     6     7     7     8     7     
Vardas8432          Pavarde8432         10    8     7     1     6     10    10    9     5     8     6     1     10    5     4     8     
Vardas8433          Pavarde8433         8     6     2     4     5     7     2     3     7     9     6     8     7     10    3     10    
Vardas8434          Pavarde8434         2     4     4     4     3     2     1     8     6     7     5     7     2     1     7     8     
Vardas8435          Pavarde8435         4     4     2     5     3     10    2     4     6     8     9     6     4     9     3     7     
Vardas8436          Pavarde8436         2     10    3     5     5     4     7     10    6     8     10    7     3     7     2     5     
Vardas8437          Pavarde8437         7     6     7     7     4     3     8     4     3     1     4     6     4     5     4     1     
Vardas8438          Pavarde8438         5     10    2     2     4     1     10    3     3     9     2     2     3     1     1     8     
Vardas8439          Pavarde8439         9     10    7     4     1     10    2     1     8     1     2     7     9     4     3     8     
Vardas8440          Pavarde8440         2     4     5     8     1     3     7     6     6     10    6     4     10    10    7     2     
Vardas8441          Pavarde8441         5     1     10    2     1     4     4     3     7     3     7     9     8     5     9     5     
Vardas8442          Pavarde8442         3     3     4     2     2     2     3     7     7     1     6     8     2     6     2     3     
