Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas6839          Pavarde6839         3     4     10    9     3     7     1     2     10    7     2     7     6     9     4     2     
Vardas6840          Pavarde6840         7     3     3     3     2     10    4     3     10    1     3     10    6     6     3     6     
Vardas6841          Pavarde6841         2     10    4     8     9     8     6     2     6     8     10    9     7     10    7     9     
Vardas6842          Pavarde6842         6     9     6     5     1     10    1     5     5     5     5     8     6     9     9     1     
Vardas6843          Pavarde6843         8     1     4     8     8     2     4     7     1     7     6     10    2     8     10    1     
Vardas6844          Pavarde6844         5     6     8     4     10    1     7     8     10    8     2     9     10    7     3     3     
Vardas6845          Pavarde6845         4     5     5     1     6     4     1     3     3     7     6     7     4     9     3     6     
Vardas6846          Pavarde6846         9     5     7     3     10    3     9     2     8     9     7     2     2     4     2     6     
Vardas6847          Pavarde6847         2     8     3     10    4     1     9     2     1     10    5     5     5     10    8     4     
Vardas6848          Pavarde6848         6     1     4     2     8     7     9     3     5     9     2     7     1     5     9     4     
Vardas6849          Pavarde6849         7     9     5     2     6     5     1     10    8     5     2     9     8     10    2     6     
Vardas6850          Pavarde6850         5     4     3     9     2     7     2     10    8     1     9     7     3     1     3     8     
Vardas6851          Pavarde6851         10    6     3     9     2     1     4     8     9     5     2     8     6     10    8     5     
Vardas6852          Pavarde6852         3     3     6     5     7     4     3     6     10    1     7     4     5     10    5     8     
Vardas6853          Pavarde6853         4     4     4     2     9     3     1     7     10    8     9     8     5     3     1     2     
Vardas6854          Pavarde6854         5     3     6     3     5     7     8     7     8     5     5     2     9     1     2     8     
Vardas6855          Pavarde6855         6     1     9     3     7     4     7     4     1     10    1     2     3     6     8     1     
Vardas6856          Pavarde6856         8     7     9     6     8     9     7     8     2     8     7     6     8     2     6     1     
Vardas6857          Pavarde6857         10    4     4     10    8     3     8     4     9     10    2     8     4     7     4     7     
Vardas6858          Pavarde6858         4     6     4     7     6     7     3     3     6     10    8     2     2     7     7     5     
Vardas6859          Pavarde6859         7     10    6     4     7     4     2     10    9     4     10    9     9     5     9     4     
Vardas6860          Pavarde6860         2     2     6     9     5     2     2     2     3     10    3     3     4     8     4     10    
Vardas6861          Pavarde6861         3     2     10    6     8     3     4     5     10    6     1     3     3     10    9     1     
Vardas6862          Pavarde6862         5     9     3     6     6     6     5     3     5     2     7     10    7     5     3     7     
Vardas6863          Pavarde6863         1     6     2     4     3     4     10    9     4     10    5     10    8     7     3     3     
Vardas6864          Pavarde6864         7     1     9     6     9     7     4     7     4     6     6     1     4     10    3     3     
Vardas6865          Pavarde6865         5     4     10    4     9     5     2     9     8     1     5     5     6     2     5     10    
Vardas6866          Pavarde6866         9     8     4     1     10    4     7     7     8     5     7     5     2     6     10    9     
Vardas6867          Pavarde6867         9     3     3     10    10    3     10    6     1     4     3     7     1     9     8     7     
Vardas6868          Pavarde6868         4     3     6     2     8     4     9     1     3     3     5     8     8     3     9     10    
Vardas6869          Pavarde6869         8     8     4     7     2     6     1     3     4     4     5     8     10    3     8     9     
Vardas6870          Pavarde6870         8     9     5     4     8     9     2     3     3     10    7     5     8     1     2     4     
Vardas6871          Pavarde6871         4     3     6     7     1     5     7     2     2     4     6     1     10    8     8     6     
Vardas6872          Pavarde6872         8     4     7     8     9     3     5     6     4     3     9     4     1     4     8     10    
Vardas6873          Pavarde6873         2     8     2     7     6     2     1     9     5     4     9     7     6     2     10    1     
Vardas6874          Pavarde6874         6     6     9     7     6     8     6     1     6     6     4     5     7     4     1     1     
Vardas6875          Pavarde6875         1     9     4     3     9     1     10    5     1     9     6     6     6     7     7     5     
Vardas6876          Pavarde6876         5     7     2     10    5     8     10    10    3     3     6     10    10    7     1     8     
Vardas6877          Pavarde6877         1     6     7     3     3     6     2     1     8     2     9     8     7     8     5     4     
Vardas6878          Pavarde6878         6     8     8     9     4     1     5     4     5     3     7     4     8     9     8     8     
Vardas6879          Pavarde6879         9     5     1     10    10    1     5     5     4     6     4     7     9     6     9     4     
Vardas6880          Pavarde6880         1     10    9     5     9     9     10    9     7     7     7     9     10    3     7     4     
Vardas6881          Pavarde6881         2     3     4     10    2     6     1     9     9     1     5     3     3     8     2     8     
Vardas6882          Pavarde6882         5     6     3     6     6     5     10    8     9     8     7     1     8     7     2     3     
Vardas6883          Pavarde6883         5     1     10    6     2     6     6     2     3     5     4     8     5     9     4     10    
Vardas6884          Pavarde6884         10    1     8     3     8     8     2     5     9     5     2     4     3     7     9     10    
Vardas6885          Pavarde6885         3     10    3     4     5     8     7     3     10    7     10    5     5     7     4     3     
Vardas6886          Pavarde6886         10    8     2     9     4     3     4     2     3     5     4     6     2     9     1     7     
Vardas6887          Pavarde6887         5     6     5     3     7     7     8     1     5     10    8     5     8     5     8     4     
Vardas6888          Pavarde6888         8     8     3     5     9     2     8     5     10    8     2     4     3     8     10    9     
Vardas6889          Pavarde6889         8     4     4     1     1     3     6     6     8     4     6     8     2     1     7     7     
Vardas6890          Pavarde6890         7     4     1     2     10    5     4     4     2     9     9     6     9     4     6     7     
Vardas6891          Pavarde6891         9     6     8     7     2     5     3     3     2     9     3     9     3     6     8     1     
Vardas6892          Pavarde6892         5     5     2     1     4     2     8     8     4     5     9     10    9     9     1     4     
Vardas6893          Pavarde6893         1     10    10    5     8     3     5     8     3     1     3     8     8     3     7     6     
Vardas6894          Pavarde6894         4     2     10    9     7     5     5     9     1     5     8     2     5     8     4     2     
Vardas6895          Pavarde6895         3     10    7     9     6     2     8     2     10    5     1     5     9     7     8     6     
Vardas6896          Pavarde6896         8     2     4     7     5     4     10    6     7     4     9     7     10    4     4     6     
Vardas6897          Pavarde6897         7     10    8     8     9     10    7     9     6     3     7     6     10    5     7     3     
Vardas6898          Pavarde6898         9     7     10    9     4     1     4     7     7     6     8     10    9     7     2     9     
Vardas6899          Pavarde6899         9     6     2     6     10    3     3     7     5     10    9     7     8     8     2     10    
Vardas6900          Pavarde6900         9     2     6     1     4     4     3     5     8     9     8     6     6     8     3     2     
Vardas6901          Pavarde6901         5     8     7     4     4     2     1     7     10    6     6     4     2     9     9     10    
Vardas6902          Pavarde6902         9     6     6     4     9     2     2     5     9     8     3     7     9     8     6     10    
Vardas6903          Pavarde6903         6     9     8     7     10    10    2     2     1     5     4     1     1     2     2     2     
Vardas6904          Pavarde6904         9     10    5     6     7     3     2     3     9     5     9     7     8     9     8     2     
Vardas6905          Pavarde6905         2     6     2     2     1     5     5     1     1     1     10    6     4     2     4     8     
Vardas6906          Pavarde6906         8     9     2     2     5     10    7     9     5     7     8     9     4     3     9     5     
Vardas6907          Pavarde6907         2     7     5     4     9     4     9     8     9     3     6     4     4     6     6     5     
Vardas6908          Pavarde6908         4     5     10    9     5     5     9     8     4     9     2     9     5     1     6     1     
Vardas6909          Pavarde6909         3     9     6     9     1     3     6     9     1     4     6     10    9     8     8     4     
Vardas6910          Pavarde6910         9     1     10    4     7     10    3     6     8     8     4     3     3     2     10    9     
Vardas6911          Pavarde6911         3     1     6     8     2     4     9     10    3     10    3     7     3     7     10    1     
Vardas6912          Pavarde6912         8     3     1     9     10    6     2     10    6     3     2     7     4     6     3     2     
Vardas6913          Pavarde6913         2     9     1     3     1     9     8     2     9     10    10    6     4     2     10    3     
Vardas6914          Pavarde6914         2     10    7     10    8     3     8     6     4     1     8     2     5     3     9     8     
Vardas6915          Pavarde6915         2     6     7     4     7     8     5     9     4     1     1     4     6     1     10    4     
Vardas6916          Pavarde6916         2     8     10    4     6     8     6     6     5     4     7     3     7     7     3     9     
Vardas6917          Pavarde6917         2     8     8     7     7     5     8     10    6     10    1     4     9     3     2     8     
Vardas6918          Pavarde6918         3     9     9     8     5     1     1     3     1     6     5     10    3     2     10    9     
Vardas6919          Pavarde6919         2     8     7     8     2     10    8     2     5     6     9     8     10    6     2     9     
Vardas6920          Pavarde6920         3     3     7     10    8     1     1     5     8     9     2     9     6     3     8     5     
Vardas6921          Pavarde6921         7     5     2     2     3     10    4     7     6     7     6     3     6     9     9     4     
Vardas6922          Pavarde6922         7     8     5     6     10    7     7     4     10    7     3     10    9     1     9     5     
Vardas6923          Pavarde6923         1     2     6     6     4     5     9     3     1     8     5     7     4     6     7     3     
Vardas6924          Pavarde6924         4     10    2     6     10    2     5     3     7     3     4     6     9     9     8     9     
Vardas6925          Pavarde6925         3     7     2     3     5     7     4     9     9     9     2     9     9     1     8     10    
Vardas6926          Pavarde6926         4     8     2     8     8     8     4     8     5     10    10    2     8     2     10    8     
Vardas6927          Pavarde6927         4     9     5     1     7     1     2     6     3     10    6     2     3     7     10    2     
Vardas6928          Pavarde6928         1     4     8     7     10    3     3     10    4     10    6     3     4     5     4     5     
Vardas6929          Pavarde6929         6     2     2     7     4     7     8     6     1     10    1     1     8     8     9     1     
Vardas6930          Pavarde6930         7     6     10    1     3     2     5     6     5     2     6     6     8     9     2     3     
Vardas6931          Pavarde6931         5     7     3     4     4     9     2     3     9     7     2     5     9     4     7     8     
Vardas6932          Pavarde6932         1     7     8     5     2     3     4     6     7     10    1     9     1     3     9     2     
Vardas6933          Pavarde6933         7     5     5     10    8     8     7     5     4     2     4     10    2     4     5     5     
Vardas6934          Pavarde6934         10    2     9     5     3     6     2     9     1     8     10    8     3     6     3     10    
Vardas6935          Pavarde6935         2     1     8     3     8     7     2     4     8     8     1     1     2     4     1     6     
Vardas6936          Pavarde6936         1     8     3     4     10    2     3     5     8     8     7     7     1     8     4     9     
Vardas6937          Pavarde6937         1     8     5     10    6     6     9     6     5     2     10    5     8     10    7     2     
Vardas6938          Pavarde6938         4     6     8     6     9     7     6     1     9     1     5     5     3     2     4     2     
Vardas6939          Pavarde6939         5     4     5     6     3     8     6     7     2     1     5     5     8     5     1     3     
Vardas6940          Pavarde6940         6     1     10    10    7     9     1     8     3     3     6     10    2     1     2     2     
Vardas6941          Pavarde6941         4     7     4     1     7     7     1     8     10    4     5     4     2     8     5     1     
Vardas6942          Pavarde6942         9     2     8     9     5     9     6     4     10    5     9     3     9     3     1     8     
Vardas6943          Pavarde6943         9     3     1     8     3     6     1     8     9     10    1     10    10    3     6     4     
Vardas6944          Pavarde6944         9     8     4     9     9     2     8     9     3     10    3     6     5     10    8     9     
Vardas6945          Pavarde6945         10    3     6     6     6     7     8     3     10    8     8     6     2     1     4     9     
Vardas6946          Pavarde6946         10    1     4     4     8     4     3     2     1     3     10    9     3     5     6     4     
Vardas6947          Pavarde6947         8     1     10    5     7     1     3     8     7     8     6     8     5     2     7     7     
Vardas6948          Pavarde6948         5     1     6     5     9     10    7     10    9     7     8     9     1     7     8     9     
Vardas6949          Pavarde6949         8     6     4     6     3     3     10    2     6     6     6     3     3     4     3     4     
Vardas6950          Pavarde6950         8     5     3     2     1     9     10    5     2     9     3     2     10    10    10    9     
Vardas6951          Pavarde6951         1     6     1     5     6     2     4     8     3     7     5     2     8     5     7     8     
Vardas6952          Pavarde6952         7     8     5     7     1     3     9     6     9     7     4     1     5     10    9     5     
Vardas6953          Pavarde6953         5     3     4     1     1     8     5     2     3     9     6     2     1     8     2     8     
Vardas6954          Pavarde6954         7     3     6     10    6     1     1     8     9     10    8     10    4     3     9     9     
Vardas6955          Pavarde6955         10    4     8     4     8     10    2     2     10    7     7     7     4     1     6     4     
Vardas6956          Pavarde6956         9     4     7     8     7     1     1     4     2     1     1     2     5     3     4     6     
Vardas6957          Pavarde6957         9     8     2     6     10    4     9     1     3     1     1     5     1     1     10    3     
Vardas6958          Pavarde6958         5     1     4     2     6     9     4     1     9     5     3     9     4     1     4     4     
Vardas6959          Pavarde6959         1     5     5     8     7     2     1     8     10    10    6     10    7     10    9     7     
Vardas6960          Pavarde6960         3     2     3     8     9     4     7     1     3     3     5     10    10    1     7     9     
Vardas6961          Pavarde6961         9     4     1     8     7     8     7     9     3     2     9     9     1     3     10    10    
Vardas6962          Pavarde6962         9     6     1     5     8     9     6     4     4     7     5     6     1     2     9     8     
Vardas6963          Pavarde6963         3     4     6     8     3     10    3     9     7     10    6     4     2     6     5     2     
Vardas6964          Pavarde6964         10    9     8     2     7     8     7     2     2     10    2     9     3     1     6     5     
Vardas6965          Pavarde6965         1     10    7     8     7     8     10    9     6     5     7     4     4     1     6     2     
Vardas6966          Pavarde6966         8     6     1     6     2     2     5     6     8     10    2     9     2     10    4     6     
Vardas6967          Pavarde6967         9     3     1     3     1     4     1     2     6     10    2     8     2     3     5     3     
Vardas6968          Pavarde6968         7     2     4     7     6     2     3     7     9     2     2     10    6     10    7     4     
Vardas6969          Pavarde6969         8     1     10    8     5     1     9     3     5     10    5     6     5     2     3     7     
Vardas6970          Pavarde6970         3     1     6     9     10    9     3     10    2     1     8     7     3     3     2     6     
Vardas6971          Pavarde6971         7     4     4     8     3     4     4     10    4     3     7     10    2     4     8     1     
Vardas6972          Pavarde6972         1     5     2     5     10    8     6     8     8     7     5     1     5     9     10    2     
Vardas6973          Pavarde6973         3     2     1     3     6     2     6     6     3     2     1     1     3     5     5     4     
Vardas6974          Pavarde6974         3     3     3     9     7     4     1     9     10    4     7     5     9     3     7     5     
Vardas6975          Pavarde6975         9     5     7     5     6     3     4     10    8     2     8     9     7     4     4     7     
Vardas6976          Pavarde6976         4     4     2     5     5     5     9     6     8     3     2     2     4     8     6     4     
Vardas6977          Pavarde6977         2     5     6     8     1     10    3     8     4     9     10    1     5     7     4     3     
Vardas6978          Pavarde6978         4     3     10    10    3     9     6     8     4     10    1     6     6     8     1     7     
Vardas6979          Pavarde6979         1     4     10    1     2     7     6     10    7     9     1     4     4     4     1     5     
Vardas6980          Pavarde6980         6     10    4     6     10    9     3     3     8     7     10    4     7     6     1     4     
Vardas6981          Pavarde6981         3     2     9     2     10    3     4     5     3     1     7     1     9     5     7     4     
Vardas6982          Pavarde6982         10    1     9     3     10    8     2     8     7     2     3     8     5     10    2     8     
Vardas6983          Pavarde6983         4     6     10    3     9     9     10    8     6     1     6     4     4     10    10    3     
Vardas6984          Pavarde6984         8     8     9     9     10    4     8     6     4     2     1     10    8     5     5     7     
Vardas6985          Pavarde6985         6     5     5     10    6     3     4     1     3     4     9     4     4     5     7     8     
Vardas6986          Pavarde6986         6     4     9     3     5     7     10    4     9     9     3     9     7     3     5     6     
Vardas6987          Pavarde6987         9     9     1     8     10    3     8     1     6     2     6     3     2     8     5     4     
Vardas6988          Pavarde6988         10    9     2     8     6     8     4     5     10    7     9     9     8     5     5     9     
Vardas6989          Pavarde6989         3     10    2     6     9     7     6     8     8     10    2     6     8     9     9     6     
Vardas6990          Pavarde6990         7     2     6     7     1     9     1     2     6     4     1     8     3     6     7     1     
Vardas6991          Pavarde6991         5     5     5     9     3     3     7     4     3     1     8     4     8     9     8     1     
Vardas6992          Pavarde6992         10    7     1     8     6     2     4     4     3     8     5     3     10    6     3     6     
Vardas6993          Pavarde6993         9     5     5     3     8     6     3     10    8     1     7     10    1     1     10    10    
Vardas6994          Pavarde6994         10    10    8     8     8     10    5     4     1     6     4     7     2     6     3     4     
Vardas6995          Pavarde6995         6     7     1     2     9     8     9     6     2     9     7     1     5     2     5     9     
Vardas6996          Pavarde6996         4     4     5     7     2     8     7     1     5     2     1     3     9     4     7     5     
Vardas6997          Pavarde6997         8     7     6     9     8     6     4     2     6     10    2     4     6     3     5     2     
Vardas6998          Pavarde6998         9     8     5     9     2     10    5     7     8     2     8     1     4     4     4     4     
Vardas6999          Pavarde6999         8     7     4     10    8     5     2     6     3     4     2     5     10    3     8     10    
Vardas7000          Pavarde7000         10    8     5     10    5     2     6     1     1     8     4     4     6     5     4     1     
Vardas7001          Pavarde7001         8     10    3     7     5     8     10    5     2     3     6     3     5     4     6     8     
Vardas7002          Pavarde7002         9     1     4     7     9     5     4     6     2     5     10    4     8     10    1     7     
Vardas7003          Pavarde7003         6     5     6     2     10    8     9     7     3     7     10    10    8     4     8     7     
Vardas7004          Pavarde7004         1     2     9     6     1     8     8     6     9     10    4     8     5     9     10    4     
Vardas7005          Pavarde7005         8     4     5     3     1     4     8     3     8     1     4     5     5     2     9     6     
Vardas7006          Pavarde7006         4     1     10    8     9     6     9     5     6     1     3     1     1     2     9     9     
Vardas7007          Pavarde7007         7     10    4     5     7     6     5     6     5     10    6     1     4     5     2     9     
Vardas7008          Pavarde7008         2     6     6     8     10    7     7     2     9     2     3     2     5     1     9     10    
Vardas7009          Pavarde7009         2     5     4     1     3     6     8     10    10    6     5     7     4     1     8     7     
Vardas7010          Pavarde7010         10    2     8     2     8     2     5     1     9     9     9     2     5     1     7     4     
Vardas7011          Pavarde7011         5     3     10    1     8     9     8     8     9     2     4     4     2     9     1     5     
Vardas7012          Pavarde7012         3     7     7     5     3     10    2     6     3     10    4     6     9     5     10    5     
Vardas7013          Pavarde7013         1     1     4     3     4     10    5     7     6     9     6     3     7     7     10    8     
Vardas7014          Pavarde7014         3     2     2     4     8     8     9     4     8     6     1     9     10    1     4     2     
Vardas7015          Pavarde7015         3     4     10    8     8     4     4     10    8     3     10    8     10    8     9     3     
Vardas7016          Pavarde7016         7     5     7     10    9     4     6     5     4     1     10    1     9     9     1     5     
Vardas7017          Pavarde7017         10    5     1     6     4     10    1     9     8     1     10    8     1     3     3     7     
Vardas7018          Pavarde7018         4     3     2     3     9     4     7     3     6     4     1     4     10    9     10    2     
Vardas7019          Pavarde7019         4     3     7     7     4     5     7     8     6     4     4     1     5     7     1     7     
Vardas7020          Pavarde7020         1     2     7     2     10    8     1     9     2     1     2     5     2     10    2     1     
Vardas7021          Pavarde7021         5     8     4     9     6     6     8     3     3     7     7     7     7     5     8     9     
Vardas7022          Pavarde7022         2     10    8     3     9     3     10    8     7     4     10    9     6     7     9     4     
Vardas7023          Pavarde7023         7     10    7     6     8     6     7     10    5     4     8     3     2     6     8     5     
Vardas7024          Pavarde7024         5     3     6     2     5     9     9     7     6     2     2     3     10    5     4     5     
Vardas7025          Pavarde7025         4     2     5     4     8     10    7     10    1     1     9     7     8     10    4     5     
Vardas7026          Pavarde7026         3     6     3     2     7     1     7     9     1     9     5     8     5     10    7     5     
Vardas7027          Pavarde7027         8     5     9     5     9     7     5     6     10    7     4     5     4     8     8     3     
Vardas7028          Pavarde7028         3     7     7     2     7     5     3     8     3     5     5     2     2     6     6     7     
Vardas7029          Pavarde7029         9     7     2     9     2     5     8     4     1     4     2     3     6     2     10    3     
Vardas7030          Pavarde7030         9     1     4     5     4     7     6     10    1     4     8     6     2     2     3     5     
Vardas7031          Pavarde7031         8     3     9     1     6     5     5     10    1     2     8     10    2     3     10    3     
Vardas7032          Pavarde7032         1     10    3     2     10    3     8     8     1     10    6     5     9     7     7     1     
Vardas7033          Pavarde7033         10    10    1     4     3     7     6     9     8     1     6     6     5     3     5     10    
Vardas7034          Pavarde7034         8     10    10    10    7     1     2     9     8     4     5     7     5     1     4     6     
Vardas7035          Pavarde7035         1     4     7     10    3     3     9     4     8     6     10    8     3     2     9     7     
Vardas7036          Pavarde7036         9     8     1     1     9     3     6     1     8     4     1     1     9     5     5     7     
Vardas7037          Pavarde7037         5     1     2     5     7     7     10    2     6     10    7     1     1     2     5     3     
Vardas7038          Pavarde7038         3     7     6     2     10    1     8     5     9     1     8     7     5     1     5     7     
Vardas7039          Pavarde7039         8     8     6     7     6     9     5     1     6     4     3     10    8     2     8     3     
Vardas7040          Pavarde7040         8     1     6     1     9     4     6     6     8     10    9     6     5     2     9     2     
Vardas7041          Pavarde7041         1     7     8     10    7     4     2     9     6     6     7     7     2     7     3     3     
Vardas7042          Pavarde7042         1     7     6     10    9     1     2     6     8     4     7     10    2     7     10    9     
Vardas7043          Pavarde7043         6     9     3     10    3     1     6     6     3     5     4     10    8     9     8     5     
Vardas7044          Pavarde7044         1     1     2     8     6     3     5     4     3     3     7     9     2     9     4     10    
Vardas7045          Pavarde7045         7     7     9     4     4     5     10    3     10    7     6     9     1     3     9     9     
Vardas7046          Pavarde7046         3     2     4     6     8     9     5     5     1     9     10    9     1     8     5     5     
Vardas7047          Pavarde7047         6     8     6     6     8     5     9     9     1     7     6     1     8     5     6     10    
Vardas7048          Pavarde7048         6     7     2     3     8     2     6     6     5     1     6     6     8     5     6     3     
Vardas7049          Pavarde7049         8     8     3     2     8     2     3     8     2     10    5     7     2     9     6     3     
Vardas7050          Pavarde7050         7     10    10    6     7     8     1     1     4     6     9     8     8     7     2     3     
Vardas7051          Pavarde7051         1     3     1     6     3     5     5     6     5     10    10    1     8     2     10    10    
Vardas7052          Pavarde7052         1     6     3     2     8     1     7     10    9     3     9     5     2     3     9     9     
Vardas7053          Pavarde7053         9     2     8     2     4     7     4     5     5     8     8     6     6     2     5     3     
Vardas7054          Pavarde7054         4     2     8     1     8     4     5     4     6     1     7     6     7     5     1     8     
Vardas7055          Pavarde7055         2     3     9     7     6     2     9     10    3     4     10    4     8     3     5     7     
Vardas7056          Pavarde7056         1     1     1     3     6     9     1     8     10    1     6     7     6     4     4     1     
Vardas7057          Pavarde7057         8     6     7     7     8     3     3     1     5     9     5     10    10    6     10    10    
Vardas7058          Pavarde7058         2     9     4     5     2     10    6     5     8     1     9     1     3     10    6     8     
Vardas7059          Pavarde7059         2     8     4     3     9     3     1     2     4     4     10    1     8     3     3     10    
Vardas7060          Pavarde7060         3     4     8     9     4     9     10    9     9     9     7     7     3     1     2     4     
Vardas7061          Pavarde7061         4     1     3     7     3     9     6     8     2     9     8     9     10    5     7     2     
Vardas7062          Pavarde7062         4     4     7     3     4     5     9     6     3     7     6     4     4     6     10    4     
Vardas7063          Pavarde7063         10    6     8     8     6     10    7     7     3     8     4     10    2     5     6     5     
Vardas7064          Pavarde7064         8     1     9     10    4     1     4     4     3     9     1     4     1     1     5     5     
Vardas7065          Pavarde7065         3     10    1     5     6     5     3     9     10    9     7     1     2     5     1     1     
Vardas7066          Pavarde7066         8     10    2     3     7     10    1     9     9     9     6     9     8     9     10    10    
Vardas7067          Pavarde7067         1     5     7     10    4     2     5     1     4     2     7     10    2     2     10    2     
Vardas7068          Pavarde7068         4     2     8     8     4     9     3     7     5     3     8     3     8     4     6     5     
Vardas7069          Pavarde7069         4     1     1     7     8     10    8     6     9     4     6     10    7     5     3     4     
Vardas7070          Pavarde7070         7     6     6     2     8     1     2     9     8     9     7     7     2     1     1     4     
Vardas7071          Pavarde7071         9     6     3     7     7     4     6     4     9     5     3     4     8     10    2     3     
Vardas7072          Pavarde7072         7     10    4     2     7     4     5     5     3     1     3     10    6     5     10    3     
Vardas7073          Pavarde7073         9     9     9     3     10    4     4     9     5     9     1     6     4     2     6     1     
Vardas7074          Pavarde7074         9     2     6     3     6     10    8     1     9     1     1     7     10    1     5     6     
Vardas7075          Pavarde7075         6     4     9     8     6     4     2     10    10    8     6     9     10    1     7     5     
Vardas7076          Pavarde7076         8     8     9     6     7     7     2     9     2     3     1     1     10    3     1     6     
Vardas7077          Pavarde7077         5     1     9     3     10    5     7     7     5     6     7     4     8     10    6     10    
Vardas7078          Pavarde7078         1     5     1     9     8     1     10    7     5     6     6     10    8     6     7     4     
Vardas7079          Pavarde7079         10    5     3     10    6     8     4     4     9     8     3     7     4     1     8     9     
Vardas7080          Pavarde7080         10    9     2     8     1     3     7     3     8     10    1     6     7     2     3     1     
Vardas7081          Pavarde7081         2     2     8     9     8     3     5     3     3     9     2     1     2     9     6     1     
Vardas7082          Pavarde7082         2     1     2     4     5     8     5     2     10    2     2     3     4     1     4     9     
Vardas7083          Pavarde7083         6     9     3     1     6     7     7     6     6     1     6     5     8     5     3     10    
Vardas7084          Pavarde7084         3     2     8     10    7     4     3     10    6     4     2     9     8     8     10    4     
Vardas7085          Pavarde7085         10    1     5     1     8     5     2     6     5     1     6     7     8     9     3     2     
Vardas7086          Pavarde7086         5     8     4     7     5     7     3     7     9     2     3     6     10    5     2     3     
Vardas7087          Pavarde7087         6     9     10    2     3     6     3     4     4     7     7     5     9     9     5     5     
Vardas7088          Pavarde7088         3     10    4     4     1     6     6     7     8     2     1     8     8     1     3     1     
Vardas7089          Pavarde7089         8     9     5     9     2     1     8     6     8     3     2     3     6     4     6     1     
Vardas7090          Pavarde7090         7     7     4     6     10    3     2     3     10    2     1     3     10    6     6     1     
Vardas7091          Pavarde7091         4     9     6     3     7     2     6     4     10    4     2     7     9     5     4     5     
Vardas7092          Pavarde7092         3     8     6     3     7     2     5     1     2     8     10    1     6     7     2     2     
Vardas7093          Pavarde7093         9     9     6     5     7     2     10    8     3     1     6     7     6     1     5     10    
Vardas7094          Pavarde7094         2     1     7     1     4     7     9     3     1     10    6     8     2     4     9     10    
Vardas7095          Pavarde7095         1     3     8     10    7     7     7     9     1     2     9     1     10    5     2     7     
Vardas7096          Pavarde7096         4     4     8     4     3     3     3     4     7     7     6     5     8     6     8     1     
Vardas7097          Pavarde7097         7     5     7     5     3     1     5     8     8     2     5     4     9     1     4     5     
Vardas7098          Pavarde7098         4     3     6     4     9     3     3     10    8     9     6     5     10    8     9     3     
Vardas7099          Pavarde7099         6     5     5     4     1     7     4     9     4     2     6     1     10    7     4     5     
Vardas7100          Pavarde7100         9     7     3     1     10    1     6     8     3     2     4     8     6     5     5     4     
Vardas7101          Pavarde7101         9     9     9     5     8     3     5     3     5     4     5     2     4     7     9     3     
Vardas7102          Pavarde7102         7     8     2     1     3     1     7     1     8     4     6     5     2     1     1     6     
Vardas7103          Pavarde7103         6     1     8     4     9     1     3     1     10    2     5     9     2     5     4     10    
Vardas7104          Pavarde7104         8     4     2     7     5     1     8     5     10    1     9     7     2     5     3     3     
Vardas7105          Pavarde7105         1     8     8     6     3     5     3     2     9     3     5     1     7     10    4     2     
Vardas7106          Pavarde7106         5     6     3     2     9     6     9     7     1     10    4     4     2     8     7     7     
Vardas7107          Pavarde7107         8     8     8     3     2     10    7     6     6     9     4     8     1     10    4     1     
Vardas7108          Pavarde7108         7     6     6     6     1     8     6     9     4     5     2     4     1     1     10    3     
Vardas7109          Pavarde7109         1     8     2     7     7     6     1     1     7     8     10    8     1     7     7     4     
Vardas7110          Pavarde7110         10    7     5     8     7     2     1     6     9     2     3     9     4     1     5     10    
Vardas7111          Pavarde7111         5     2     4     4     9     1     10    1     10    3     5     6     10    2     10    2     
Vardas7112          Pavarde7112         2     2     9     7     6     4     4     4     6     5     3     10    2     6     1     7     
Vardas7113          Pavarde7113         10    1     10    4     4     2     1     3     1     9     9     6     1     10    7     8     
Vardas7114          Pavarde7114         5     2     10    5     8     3     8     5     4     2     2     7     2     6     3     1     
Vardas7115          Pavarde7115         2     3     6     6     6     7     6     7     6     5     4     9     9     8     9     1     
Vardas7116          Pavarde7116         9     2     3     4     10    5     7     10    5     6     1     5     9     8     2     4     
Vardas7117          Pavarde7117         7     7     7     4     4     8     2     7     1     8     6     3     2     4     5     8     
Vardas7118          Pavarde7118         10    5     8     3     1     1     3     8     8     10    1     4     6     7     10    1     
Vardas7119          Pavarde7119         9     6     6     7     7     1     4     2     1     10    5     10    2     5     1     5     
Vardas7120          Pavarde7120         6     6     7     2     9     10    7     7     3     10    8     1     5     4     10    8     
Vardas7121          Pavarde7121         9     3     9     9     8     10    2     9     4     9     6     5     6     4     2     10    
Vardas7122          Pavarde7122         9     8     2     3     7     9     6     4     9     2     4     10    3     10    10    3     
Vardas7123          Pavarde7123         9     3     8     8     10    7     7     8     3     9     3     10    10    9     10    5     
Vardas7124          Pavarde7124         8     8     6     2     5     2     3     1     9     3     3     9     5     7     1     10    
Vardas7125          Pavarde7125         5     2     4     5     6     3     4     9     4     1     10    2     5     9     1     6     
Vardas7126          Pavarde7126         7     10    3     4     3     9     7     5     2     4     9     1     9     1     7     4     
Vardas7127          Pavarde7127         4     5     1     4     9     10    6     8     2     6     7     10    8     4     7     3     
Vardas7128          Pavarde7128         10    9     6     7     4     7     1     2     4     8     6     3     8     8     1     9     
