Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas85757         Pavarde85757        6     3     8     2     2     1     10    5     7     6     6     10    4     1     6     9     
Vardas85758         Pavarde85758        4     1     3     2     8     2     8     9     7     8     7     3     1     9     9     5     
Vardas85759         Pavarde85759        6     10    9     7     4     10    8     5     7     9     9     3     3     5     9     8     
Vardas85760         Pavarde85760        3     4     6     1     9     7     10    8     1     4     2     3     2     2     5     10    
Vardas85761         Pavarde85761        9     2     9     3     4     1     3     7     2     3     3     10    6     10    9     7     
Vardas85762         Pavarde85762        8     4     5     7     1     8     1     7     5     4     3     2     6     5     7     3     
Vardas85763         Pavarde85763        4     7     10    7     5     6     3     5     6     8     1     6     6     9     8     7     
Vardas85764         Pavarde85764        9     4     5     3     6     9     5     5     5     8     8     5     10    8     1     5     
Vardas85765         Pavarde85765        3     8     5     9     2     10    4     6     7     6     10    10    8     1     4     9     
Vardas85766         Pavarde85766        9     4     10    5     9     1     4     3     10    2     2     5     6     2     2     4     
Vardas85767         Pavarde85767        7     4     2     10    8     9     9     8     10    7     3     3     2     2     6     10    
Vardas85768         Pavarde85768        6     5     2     10    10    3     3     2     4     8     8     1     7     6     1     1     
Vardas85769         Pavarde85769        1     10    10    7     7     9     3     2     1     3     7     8     3     7     5     1     
Vardas85770         Pavarde85770        1     8     3     2     5     9     3     3     6     5     5     8     3     4     8     7     
Vardas85771         Pavarde85771        2     7     4     8     6     3     9     1     3     8     4     7     6     4     9     8     
Vardas85772         Pavarde85772        4     5     7     1     4     1     6     9     8     7     7     5     4     8     6     4     
Vardas85773         Pavarde85773        6     6     9     2     5     1     2     6     10    5     2     3     6     6     8     7     
Vardas85774         Pavarde85774        8     1     9     2     6     9     10    8     3     7     10    7     10    6     8     7     
Vardas85775         Pavarde85775        1     2     6     5     1     1     4     7     2     5     4     6     2     9     5     2     
Vardas85776         Pavarde85776        2     6     8     8     1     7     6     9     6     10    1     10    10    10    8     7     
Vardas85777         Pavarde85777        9     5     1     7     5     6     4     3     2     3     8     5     1     8     4     8     
Vardas85778         Pavarde85778        5     7     2     10    1     7     2     2     2     1     2     2     2     5     10    2     
Vardas85779         Pavarde85779        10    6     6     9     3     6     9     2     3     6     8     10    5     3     1     10    
Vardas85780         Pavarde85780        3     8     5     9     6     10    1     5     7     4     4     4     6     6     2     4     
Vardas85781         Pavarde85781        1     4     2     9     4     10    8     7     3     2     6     1     1     3     1     5     
Vardas85782         Pavarde85782        4     1     7     4     2     4     1     3     4     8     10    4     7     10    4     3     
Vardas85783         Pavarde85783        4     5     5     2     5     5     9     9     1     4     3     2     5     1     7     7     
Vardas85784         Pavarde85784        5     8     7     5     5     2     10    9     3     2     8     1     5     10    8     4     
Vardas85785         Pavarde85785        5     4     1     5     3     7     6     4     2     7     4     6     4     1     5     8     
Vardas85786         Pavarde85786        8     3     7     1     10    3     10    3     2     6     5     10    7     1     6     4     
Vardas85787         Pavarde85787        10    6     4     1     4     1     8     7     7     9     2     6     2     7     6     3     
Vardas85788         Pavarde85788        8     2     5     1     5     5     10    1     1     8     5     5     4     2     2     6     
Vardas85789         Pavarde85789        5     4     1     10    5     4     7     5     4     3     3     6     9     7     9     3     
Vardas85790         Pavarde85790        5     4     4     9     4     8     8     8     8     4     5     9     8     7     5     1     
Vardas85791         Pavarde85791        10    3     5     5     7     7     7     2     1     9     8     8     6     5     4     7     
Vardas85792         Pavarde85792        7     7     1     7     3     6     4     10    2     6     3     9     8     7     4     10    
Vardas85793         Pavarde85793        2     6     6     10    4     2     9     1     3     6     10    4     5     7     5     10    
Vardas85794         Pavarde85794        5     1     4     10    10    10    2     2     5     8     5     7     9     8     1     5     
Vardas85795         Pavarde85795        7     10    3     5     9     6     2     4     8     6     7     6     10    8     9     7     
Vardas85796         Pavarde85796        2     4     4     6     4     1     4     6     1     1     2     9     3     9     9     3     
Vardas85797         Pavarde85797        10    2     7     6     9     8     4     5     9     3     5     4     6     9     2     2     
Vardas85798         Pavarde85798        9     3     8     2     7     10    3     1     8     3     7     2     8     2     9     3     
Vardas85799         Pavarde85799        9     4     3     6     2     6     5     8     8     10    8     10    4     7     6     5     
Vardas85800         Pavarde85800        9     9     1     4     7     4     7     1     6     1     9     7     9     4     10    10    
Vardas85801         Pavarde85801        8     6     9     7     2     7     4     6     8     8     10    6     2     9     7     8     
Vardas85802         Pavarde85802        3     9     8     1     4     1     10    7     9     1     8     8     6     6     4     4     
Vardas85803         Pavarde85803        3     1     3     5     5     3     8     6     1     4     1     6     6     7     7     4     
Vardas85804         Pavarde85804        6     6     1     4     4     3     9     5     2     9     10    9     1     3     4     1     
Vardas85805         Pavarde85805        9     9     7     2     8     2     8     8     9     9     5     5     8     1     5     3     
Vardas85806         Pavarde85806        1     1     1     5     10    3     8     5     3     6     10    5     8     7     5     4     
Vardas85807         Pavarde85807        1     1     10    7     7     9     3     5     7     8     1     4     2     3     6     5     
Vardas85808         Pavarde85808        9     5     4     2     9     7     7     9     8     9     6     9     1     7     6     10    
Vardas85809         Pavarde85809        10    6     1     10    9     1     4     10    2     9     1     4     9     3     10    8     
Vardas85810         Pavarde85810        9     4     6     7     9     3     5     5     6     3     8     9     8     5     10    5     
Vardas85811         Pavarde85811        2     8     9     1     2     9     7     4     5     8     10    3     6     8     7     6     
Vardas85812         Pavarde85812        2     1     9     5     7     2     10    4     2     4     8     10    7     1     10    5     
Vardas85813         Pavarde85813        6     6     7     2     9     6     5     1     8     6     3     3     1     1     10    5     
Vardas85814         Pavarde85814        3     9     8     3     5     7     10    6     10    3     10    7     2     7     5     2     
Vardas85815         Pavarde85815        8     1     8     9     5     3     6     4     4     8     3     2     4     2     10    4     
Vardas85816         Pavarde85816        9     6     5     8     1     6     3     6     8     4     10    9     2     1     2     10    
Vardas85817         Pavarde85817        5     4     3     3     10    10    10    8     4     3     8     5     6     5     3     1     
Vardas85818         Pavarde85818        10    5     4     9     10    4     1     6     8     10    10    10    8     5     9     7     
Vardas85819         Pavarde85819        8     2     8     3     5     2     9     3     2     5     4     3     4     9     10    2     
Vardas85820         Pavarde85820        2     6     9     5     10    3     2     4     7     1     6     10    8     7     9     7     
Vardas85821         Pavarde85821        9     8     10    10    4     1     6     2     9     6     3     4     2     5     1     9     
Vardas85822         Pavarde85822        1     9     9     7     1     5     1     9     2     5     3     2     4     7     9     7     
Vardas85823         Pavarde85823        6     5     10    8     9     1     5     7     4     2     10    9     2     4     7     3     
Vardas85824         Pavarde85824        4     4     5     7     3     10    6     3     1     5     10    9     10    6     1     2     
Vardas85825         Pavarde85825        6     7     5     6     1     9     5     5     6     2     6     5     10    5     8     6     
Vardas85826         Pavarde85826        6     4     1     7     10    9     5     1     2     8     3     10    6     10    3     2     
Vardas85827         Pavarde85827        2     9     5     7     1     1     8     4     7     6     1     1     6     7     6     10    
Vardas85828         Pavarde85828        3     5     3     7     6     10    2     9     5     10    4     4     5     9     8     7     
Vardas85829         Pavarde85829        3     5     8     9     10    2     1     10    2     5     1     5     8     4     9     4     
Vardas85830         Pavarde85830        2     3     10    1     1     9     9     10    7     10    1     8     4     1     9     2     
Vardas85831         Pavarde85831        8     9     7     4     5     10    7     4     8     5     9     7     10    8     6     2     
Vardas85832         Pavarde85832        6     10    7     3     1     2     4     3     6     10    1     1     9     3     8     8     
Vardas85833         Pavarde85833        10    6     3     8     5     2     8     7     4     1     7     4     6     2     4     8     
Vardas85834         Pavarde85834        4     1     10    10    1     6     4     1     9     8     9     10    4     2     5     5     
Vardas85835         Pavarde85835        9     8     6     10    10    7     1     8     6     3     4     9     10    6     2     3     
Vardas85836         Pavarde85836        4     10    4     5     9     8     5     2     3     1     7     10    8     7     9     2     
Vardas85837         Pavarde85837        2     5     1     5     7     7     6     3     1     10    5     3     10    9     6     5     
Vardas85838         Pavarde85838        1     6     3     4     4     10    1     9     8     2     2     7     2     4     2     10    
Vardas85839         Pavarde85839        7     3     4     5     7     5     3     6     10    6     3     3     4     4     5     10    
Vardas85840         Pavarde85840        1     10    2     2     6     5     8     1     10    9     3     2     9     3     1     5     
Vardas85841         Pavarde85841        2     10    6     9     8     10    1     3     4     3     5     6     2     10    4     10    
Vardas85842         Pavarde85842        1     5     4     3     1     4     10    5     4     10    2     7     6     2     4     5     
Vardas85843         Pavarde85843        9     8     7     8     1     8     1     6     4     4     1     1     8     10    10    1     
Vardas85844         Pavarde85844        1     10    2     4     5     3     1     10    3     1     1     4     7     2     3     4     
Vardas85845         Pavarde85845        3     8     2     6     4     4     6     9     5     5     6     5     6     5     2     7     
Vardas85846         Pavarde85846        10    1     8     9     8     7     2     2     3     7     5     3     9     4     8     4     
Vardas85847         Pavarde85847        1     9     1     7     4     6     4     3     3     4     8     4     1     4     7     8     
Vardas85848         Pavarde85848        10    5     5     5     1     10    2     5     10    10    10    1     7     3     8     2     
Vardas85849         Pavarde85849        7     10    2     7     5     3     10    4     3     4     6     4     2     8     3     5     
Vardas85850         Pavarde85850        4     4     7     3     6     6     5     5     9     5     5     1     1     4     8     10    
Vardas85851         Pavarde85851        6     5     10    6     4     8     5     8     9     10    4     1     5     2     1     5     
Vardas85852         Pavarde85852        9     8     9     4     5     1     4     10    9     2     9     10    3     6     5     9     
Vardas85853         Pavarde85853        6     6     2     6     6     6     2     8     2     8     7     8     3     7     7     10    
Vardas85854         Pavarde85854        6     10    7     1     8     8     8     6     5     4     5     10    3     1     10    2     
Vardas85855         Pavarde85855        5     1     3     6     2     6     2     10    1     5     2     2     8     5     2     6     
Vardas85856         Pavarde85856        10    1     4     4     5     2     2     9     8     4     4     7     10    4     9     4     
Vardas85857         Pavarde85857        2     9     10    10    4     4     5     9     10    6     5     3     5     10    2     10    
Vardas85858         Pavarde85858        10    9     2     9     4     7     1     2     7     5     5     7     7     3     7     10    
Vardas85859         Pavarde85859        9     2     2     10    7     9     3     6     7     3     5     1     9     3     10    3     
Vardas85860         Pavarde85860        6     4     7     6     8     5     10    10    2     9     3     1     2     9     2     10    
Vardas85861         Pavarde85861        2     4     7     2     2     9     8     7     10    3     7     7     2     5     4     5     
Vardas85862         Pavarde85862        8     8     1     1     10    6     7     1     1     4     4     5     6     3     8     5     
Vardas85863         Pavarde85863        7     4     1     4     10    2     7     5     10    2     3     6     1     5     3     6     
Vardas85864         Pavarde85864        3     7     2     9     8     9     6     5     5     1     4     6     9     5     3     1     
Vardas85865         Pavarde85865        10    3     8     5     8     9     6     3     2     3     1     5     4     5     2     1     
Vardas85866         Pavarde85866        4     4     2     4     3     4     8     2     1     3     5     3     3     7     1     7     
Vardas85867         Pavarde85867        6     2     4     7     2     2     6     6     7     9     8     1     4     2     9     4     
Vardas85868         Pavarde85868        7     1     4     3     9     2     2     7     1     7     2     1     2     7     3     1     
Vardas85869         Pavarde85869        5     3     6     3     8     6     8     6     1     10    4     3     7     7     2     5     
Vardas85870         Pavarde85870        4     9     9     6     1     10    7     1     1     6     5     4     4     2     10    3     
Vardas85871         Pavarde85871        9     9     6     8     5     1     7     7     3     8     7     8     10    10    9     8     
Vardas85872         Pavarde85872        8     7     7     6     2     9     2     2     4     6     4     8     3     3     4     5     
Vardas85873         Pavarde85873        3     4     10    4     1     5     10    5     9     7     5     8     3     8     8     6     
Vardas85874         Pavarde85874        6     9     2     3     2     2     2     2     7     7     3     1     9     10    6     3     
Vardas85875         Pavarde85875        5     1     10    7     5     1     10    5     10    10    2     3     3     1     8     8     
Vardas85876         Pavarde85876        9     9     8     10    1     7     7     7     2     7     5     5     7     9     8     2     
Vardas85877         Pavarde85877        10    4     8     10    10    4     4     1     1     10    1     4     7     7     6     6     
Vardas85878         Pavarde85878        7     6     2     7     8     1     8     6     6     5     2     6     10    9     8     6     
Vardas85879         Pavarde85879        6     10    3     4     8     9     5     2     9     5     2     9     4     9     6     7     
Vardas85880         Pavarde85880        10    10    5     4     3     7     9     8     3     3     1     1     1     7     6     5     
Vardas85881         Pavarde85881        8     5     3     5     8     8     4     2     4     2     7     1     5     4     7     3     
Vardas85882         Pavarde85882        9     1     2     10    10    6     4     10    7     9     1     6     7     1     5     1     
Vardas85883         Pavarde85883        5     3     5     7     5     4     1     1     1     4     7     6     8     4     9     8     
Vardas85884         Pavarde85884        10    5     8     9     1     7     9     5     5     9     1     8     9     7     2     10    
Vardas85885         Pavarde85885        9     2     4     10    4     10    8     7     4     2     10    9     4     3     5     4     
Vardas85886         Pavarde85886        4     5     1     6     3     4     2     1     4     1     6     1     5     3     1     7     
Vardas85887         Pavarde85887        1     9     2     9     10    5     7     7     6     10    7     10    10    10    9     5     
Vardas85888         Pavarde85888        8     1     7     8     8     4     7     1     6     4     8     8     5     9     5     3     
Vardas85889         Pavarde85889        9     4     9     6     10    9     8     6     3     7     2     2     2     10    5     4     
Vardas85890         Pavarde85890        10    4     10    2     8     1     7     8     10    6     10    10    10    7     5     8     
Vardas85891         Pavarde85891        10    1     3     3     7     1     7     8     5     6     2     4     3     6     7     1     
Vardas85892         Pavarde85892        8     9     8     8     7     6     5     6     3     6     8     2     3     3     7     1     
Vardas85893         Pavarde85893        7     10    7     6     9     10    6     3     1     6     7     8     5     1     7     6     
Vardas85894         Pavarde85894        9     9     2     9     4     9     7     10    7     10    5     7     6     7     5     1     
Vardas85895         Pavarde85895        7     6     7     1     4     2     1     8     10    6     6     6     7     4     5     9     
Vardas85896         Pavarde85896        8     8     2     9     1     2     3     3     10    6     6     6     2     3     6     8     
Vardas85897         Pavarde85897        9     3     6     5     5     1     5     3     2     7     3     8     3     6     1     6     
Vardas85898         Pavarde85898        5     8     2     1     1     5     5     1     1     5     4     10    1     9     6     1     
Vardas85899         Pavarde85899        3     2     9     8     8     5     3     1     6     2     6     1     5     5     4     8     
Vardas85900         Pavarde85900        4     1     9     6     2     7     8     10    7     4     7     1     9     2     8     2     
Vardas85901         Pavarde85901        4     5     2     8     10    3     8     6     6     8     6     9     4     7     3     1     
Vardas85902         Pavarde85902        6     8     4     1     7     3     7     7     6     2     2     7     3     6     4     6     
Vardas85903         Pavarde85903        8     9     5     9     1     1     2     4     5     7     3     4     8     3     9     5     
Vardas85904         Pavarde85904        8     10    8     4     8     4     1     7     10    5     1     10    1     8     5     2     
Vardas85905         Pavarde85905        10    6     1     10    3     3     1     2     9     6     10    4     6     10    1     7     
Vardas85906         Pavarde85906        7     10    4     4     1     8     6     10    4     10    10    3     1     4     8     2     
Vardas85907         Pavarde85907        1     7     3     10    9     10    1     3     5     5     9     2     8     10    3     9     
Vardas85908         Pavarde85908        4     8     6     4     5     6     10    6     10    5     5     9     9     6     8     8     
Vardas85909         Pavarde85909        4     9     8     8     2     7     6     3     8     1     10    4     5     5     4     2     
Vardas85910         Pavarde85910        10    2     6     4     7     8     10    7     8     6     7     1     2     2     2     8     
Vardas85911         Pavarde85911        10    4     2     7     9     6     1     9     9     4     3     9     6     4     2     2     
Vardas85912         Pavarde85912        10    8     5     10    6     1     1     3     8     3     8     9     5     9     4     10    
Vardas85913         Pavarde85913        9     7     5     7     7     10    9     7     4     4     2     1     5     2     6     9     
Vardas85914         Pavarde85914        8     3     10    8     1     8     8     1     6     6     4     2     2     5     5     8     
Vardas85915         Pavarde85915        7     4     2     5     6     5     3     8     8     4     9     2     7     10    8     1     
Vardas85916         Pavarde85916        5     8     9     9     3     2     8     4     2     9     2     7     2     4     6     4     
Vardas85917         Pavarde85917        10    6     3     8     10    2     6     1     5     2     6     8     6     7     8     1     
Vardas85918         Pavarde85918        1     7     3     3     2     10    2     8     4     8     4     8     1     8     4     1     
Vardas85919         Pavarde85919        5     9     8     1     7     4     3     5     1     7     4     2     1     9     10    5     
Vardas85920         Pavarde85920        6     7     2     3     6     5     3     1     9     2     1     7     5     1     5     1     
Vardas85921         Pavarde85921        9     3     3     10    1     6     6     8     3     4     5     4     5     9     10    6     
Vardas85922         Pavarde85922        9     1     3     9     7     1     5     3     5     6     6     8     1     3     6     8     
Vardas85923         Pavarde85923        1     4     1     10    2     5     4     3     3     7     10    6     8     8     2     4     
Vardas85924         Pavarde85924        10    8     1     6     3     1     4     8     1     7     1     3     4     2     5     8     
Vardas85925         Pavarde85925        5     5     9     7     9     1     8     3     3     5     2     3     8     1     4     9     
Vardas85926         Pavarde85926        9     6     2     3     7     1     1     1     4     2     4     1     9     9     9     5     
Vardas85927         Pavarde85927        10    7     7     5     5     9     4     3     8     10    4     3     1     9     4     1     
Vardas85928         Pavarde85928        5     10    9     10    10    3     10    10    5     9     9     5     7     3     10    3     
Vardas85929         Pavarde85929        3     5     10    1     4     6     2     1     4     2     7     9     6     5     5     2     
Vardas85930         Pavarde85930        8     10    10    1     7     3     10    4     10    7     4     5     5     1     5     7     
Vardas85931         Pavarde85931        9     7     10    1     6     7     4     7     2     7     2     9     3     1     10    3     
Vardas85932         Pavarde85932        5     2     5     1     7     1     4     5     3     9     1     5     1     9     6     4     
Vardas85933         Pavarde85933        7     3     2     8     4     4     7     1     2     3     1     8     8     9     7     4     
Vardas85934         Pavarde85934        2     9     2     9     3     3     9     3     9     10    5     6     9     1     7     3     
Vardas85935         Pavarde85935        4     2     3     2     1     9     8     10    2     4     10    6     5     1     9     7     
Vardas85936         Pavarde85936        1     9     9     3     6     8     5     10    9     1     4     5     5     10    8     4     
Vardas85937         Pavarde85937        3     7     3     10    10    9     2     2     8     1     6     2     2     2     5     8     
Vardas85938         Pavarde85938        8     5     4     10    5     3     7     2     5     4     3     6     6     4     5     4     
Vardas85939         Pavarde85939        6     6     6     9     2     9     10    6     10    9     2     2     1     6     9     7     
Vardas85940         Pavarde85940        10    3     6     5     3     2     1     2     5     2     3     8     8     9     5     10    
Vardas85941         Pavarde85941        3     4     3     9     3     8     8     5     4     7     5     2     10    4     2     4     
Vardas85942         Pavarde85942        8     5     9     6     1     10    1     1     6     8     4     8     4     3     4     6     
Vardas85943         Pavarde85943        6     4     10    6     9     6     1     6     5     4     5     1     1     10    5     6     
Vardas85944         Pavarde85944        2     4     10    4     1     2     2     8     6     6     1     3     3     9     8     2     
Vardas85945         Pavarde85945        7     8     2     3     3     10    10    6     2     9     4     6     4     9     10    4     
Vardas85946         Pavarde85946        6     8     7     5     6     3     2     7     3     1     5     6     5     7     6     8     
Vardas85947         Pavarde85947        6     2     7     8     8     4     8     10    9     3     7     10    8     10    6     7     
Vardas85948         Pavarde85948        10    8     2     3     1     3     6     8     10    5     7     6     5     5     9     10    
Vardas85949         Pavarde85949        1     5     4     3     2     8     10    4     4     10    8     7     10    1     3     10    
Vardas85950         Pavarde85950        7     3     1     1     10    8     9     3     3     4     9     2     9     7     1     10    
Vardas85951         Pavarde85951        2     8     5     3     7     4     8     5     10    7     9     10    1     5     10    2     
Vardas85952         Pavarde85952        1     9     2     8     3     9     8     9     1     8     7     2     7     4     6     7     
Vardas85953         Pavarde85953        5     7     1     9     4     9     2     3     2     10    4     5     10    5     7     1     
Vardas85954         Pavarde85954        1     7     5     9     3     9     8     2     2     2     3     4     4     8     8     1     
Vardas85955         Pavarde85955        7     1     9     6     10    8     10    6     5     4     10    3     2     4     10    9     
Vardas85956         Pavarde85956        8     4     1     10    5     4     1     2     6     3     1     2     10    7     1     9     
Vardas85957         Pavarde85957        3     10    4     4     1     4     1     8     2     3     7     2     5     1     10    6     
Vardas85958         Pavarde85958        7     7     1     2     8     4     3     2     8     6     3     4     10    5     6     3     
Vardas85959         Pavarde85959        5     4     6     1     4     8     6     1     9     1     5     10    3     6     10    4     
Vardas85960         Pavarde85960        2     6     4     8     3     8     6     5     8     1     9     1     5     8     7     1     
Vardas85961         Pavarde85961        6     5     5     8     8     4     7     5     5     9     8     7     6     1     5     6     
Vardas85962         Pavarde85962        1     3     8     2     4     3     10    8     8     1     1     1     8     2     3     3     
Vardas85963         Pavarde85963        10    10    2     3     8     5     6     9     8     8     3     3     1     2     5     4     
Vardas85964         Pavarde85964        3     4     9     2     8     8     8     1     5     10    9     9     1     5     5     3     
Vardas85965         Pavarde85965        8     3     1     3     9     4     4     1     9     5     9     9     6     9     10    2     
Vardas85966         Pavarde85966        7     5     6     6     4     5     10    5     9     2     9     10    1     3     6     10    
Vardas85967         Pavarde85967        3     2     6     4     3     5     4     10    3     5     10    8     1     1     5     2     
Vardas85968         Pavarde85968        8     4     3     7     5     3     7     8     10    3     6     6     1     9     6     9     
Vardas85969         Pavarde85969        4     2     4     3     6     3     2     6     3     1     1     1     5     2     2     6     
Vardas85970         Pavarde85970        10    9     6     1     4     1     2     3     9     1     4     1     7     4     7     6     
Vardas85971         Pavarde85971        8     5     2     4     9     1     6     6     4     1     7     5     7     8     10    6     
Vardas85972         Pavarde85972        3     10    8     1     4     8     3     10    4     7     6     5     6     8     2     3     
Vardas85973         Pavarde85973        5     8     8     9     5     4     3     9     2     3     6     8     3     9     5     5     
Vardas85974         Pavarde85974        5     4     5     1     5     9     2     4     7     5     1     1     7     1     4     1     
Vardas85975         Pavarde85975        6     3     2     2     1     7     7     5     3     10    3     3     2     8     2     8     
Vardas85976         Pavarde85976        1     5     9     1     10    4     9     4     9     1     9     2     6     3     7     5     
Vardas85977         Pavarde85977        6     3     10    4     6     2     8     3     6     10    6     5     8     10    8     2     
Vardas85978         Pavarde85978        2     9     3     4     7     9     4     6     8     10    3     6     6     10    5     5     
Vardas85979         Pavarde85979        7     4     10    6     7     1     2     2     3     3     2     10    5     8     1     3     
Vardas85980         Pavarde85980        10    1     2     1     10    7     7     8     6     3     5     5     1     6     4     1     
Vardas85981         Pavarde85981        1     7     6     3     8     8     4     7     6     4     9     3     6     5     3     9     
Vardas85982         Pavarde85982        8     5     4     2     7     1     8     7     8     7     7     9     1     10    1     9     
Vardas85983         Pavarde85983        6     2     3     2     6     3     1     5     7     5     9     5     3     3     3     4     
Vardas85984         Pavarde85984        3     6     7     2     3     8     6     6     4     5     7     3     5     10    2     5     
Vardas85985         Pavarde85985        6     2     2     2     2     3     7     4     10    8     3     8     9     8     1     6     
Vardas85986         Pavarde85986        4     7     8     3     5     2     7     5     2     1     2     5     6     3     5     1     
Vardas85987         Pavarde85987        3     9     9     6     4     10    8     3     9     6     5     10    4     6     5     1     
Vardas85988         Pavarde85988        6     8     7     6     1     4     1     7     1     10    5     4     3     2     1     8     
Vardas85989         Pavarde85989        6     4     8     6     5     4     10    3     6     10    5     1     3     7     8     7     
Vardas85990         Pavarde85990        6     8     5     4     10    3     9     6     5     2     4     8     5     9     6     4     
Vardas85991         Pavarde85991        8     2     8     4     3     6     10    1     7     2     9     1     4     1     10    6     
Vardas85992         Pavarde85992        4     10    1     9     2     8     1     4     4     4     3     7     10    6     6     5     
Vardas85993         Pavarde85993        5     1     10    2     10    10    7     7     4     4     10    5     7     7     7     1     
Vardas85994         Pavarde85994        5     6     6     2     10    7     10    10    4     5     3     4     1     5     5     7     
Vardas85995         Pavarde85995        5     1     4     5     9     10    5     3     6     4     3     8     5     8     5     10    
Vardas85996         Pavarde85996        4     8     6     2     6     10    8     1     2     7     1     8     10    6     1     3     
Vardas85997         Pavarde85997        2     9     6     3     3     7     3     2     8     5     5     2     7     8     3     10    
Vardas85998         Pavarde85998        7     9     3     4     2     10    1     2     3     5     2     7     7     7     4     10    
Vardas85999         Pavarde85999        3     9     7     4     3     3     10    4     1     3     1     5     9     9     7     2     
Vardas86000         Pavarde86000        5     1     6     9     2     6     8     4     5     4     2     1     5     5     2     10    
Vardas86001         Pavarde86001        5     6     10    6     6     8     10    8     1     7     4     7     5     1     6     5     
Vardas86002         Pavarde86002        2     1     1     5     9     3     5     1     8     3     10    4     4     5     8     7     
Vardas86003         Pavarde86003        6     10    7     3     4     4     9     10    5     2     3     2     4     9     6     2     
Vardas86004         Pavarde86004        1     4     4     9     8     4     3     1     9     8     10    6     4     7     8     5     
Vardas86005         Pavarde86005        9     9     1     4     3     1     8     10    4     5     4     6     1     7     7     9     
Vardas86006         Pavarde86006        9     3     2     3     7     6     5     7     1     2     9     3     10    1     6     10    
Vardas86007         Pavarde86007        9     10    2     4     2     5     5     3     5     6     6     6     6     2     6     8     
Vardas86008         Pavarde86008        3     5     4     9     4     5     10    9     7     8     1     6     1     1     7     3     
Vardas86009         Pavarde86009        5     3     5     7     5     1     8     7     4     3     5     5     5     4     10    3     
Vardas86010         Pavarde86010        8     4     8     2     9     6     9     7     4     5     9     2     4     8     6     1     
Vardas86011         Pavarde86011        10    1     2     8     10    2     10    10    5     10    9     6     8     2     6     7     
Vardas86012         Pavarde86012        5     9     7     6     1     3     5     6     1     9     7     9     5     6     8     10    
Vardas86013         Pavarde86013        5     8     8     5     4     8     7     5     10    2     3     4     7     6     6     9     
Vardas86014         Pavarde86014        3     7     8     2     8     9     3     5     10    4     4     7     1     9     1     5     
Vardas86015         Pavarde86015        4     4     4     3     4     5     7     9     9     3     3     7     3     7     8     6     
Vardas86016         Pavarde86016        3     9     5     5     7     9     8     9     3     4     9     4     8     8     7     1     
Vardas86017         Pavarde86017        10    6     1     1     1     8     4     10    7     7     1     8     8     5     7     1     
Vardas86018         Pavarde86018        10    9     4     6     2     2     8     2     3     1     3     5     8     2     3     6     
Vardas86019         Pavarde86019        10    4     6     2     1     4     2     9     1     9     4     5     8     2     3     4     
Vardas86020         Pavarde86020        2     7     5     2     6     7     2     3     4     2     1     6     9     6     10    9     
Vardas86021         Pavarde86021        3     1     1     10    3     1     8     9     6     6     8     8     10    4     8     6     
Vardas86022         Pavarde86022        2     9     2     9     8     7     8     8     8     10    10    3     5     5     4     7     
Vardas86023         Pavarde86023        2     5     4     5     4     2     1     10    4     3     7     2     7     2     10    9     
Vardas86024         Pavarde86024        3     9     6     7     10    7     8     9     4     3     4     5     9     3     10    4     
Vardas86025         Pavarde86025        9     1     2     4     4     4     3     4     1     9     5     8     4     7     1     4     
Vardas86026         Pavarde86026        9     8     8     10    1     2     7     9     6     8     8     1     1     9     6     4     
Vardas86027         Pavarde86027        9     6     7     8     1     7     5     4     2     2     3     6     10    7     2     7     
Vardas86028         Pavarde86028        4     10    5     10    5     8     9     3     9     9     2     5     10    9     7     5     
Vardas86029         Pavarde86029        2     9     2     4     2     8     6     5     1     4     3     2     7     1     4     7     
Vardas86030         Pavarde86030        7     2     7     3     9     6     5     1     9     9     1     6     10    3     10    8     
Vardas86031         Pavarde86031        3     3     6     1     10    6     2     9     6     5     2     2     7     7     1     3     
Vardas86032         Pavarde86032        5     2     10    8     9     4     6     4     9     6     1     2     6     2     10    7     
Vardas86033         Pavarde86033        5     2     4     2     3     8     6     6     2     6     6     3     7     8     7     6     
Vardas86034         Pavarde86034        1     9     1     4     5     7     5     3     9     1     7     5     4     8     10    9     
Vardas86035         Pavarde86035        1     2     3     7     6     8     8     2     7     10    9     5     5     5     3     3     
Vardas86036         Pavarde86036        8     2     5     6     8     8     7     8     1     4     8     1     9     1     1     3     
Vardas86037         Pavarde86037        1     8     3     3     10    6     7     3     9     2     4     3     1     8     2     1     
Vardas86038         Pavarde86038        10    9     6     8     9     2     1     6     5     10    9     6     3     8     6     3     
Vardas86039         Pavarde86039        2     6     10    2     9     9     8     7     4     2     10    2     9     2     6     4     
Vardas86040         Pavarde86040        2     10    5     1     2     7     8     4     8     10    3     3     5     10    4     3     
Vardas86041         Pavarde86041        2     7     9     3     5     5     7     8     1     5     6     2     2     2     8     7     
Vardas86042         Pavarde86042        1     10    4     4     3     5     4     10    8     6     5     7     6     10    10    7     
Vardas86043         Pavarde86043        6     8     1     9     5     10    7     3     1     5     3     9     2     7     6     10    
Vardas86044         Pavarde86044        7     2     7     4     2     10    8     5     2     7     6     3     4     9     4     5     
Vardas86045         Pavarde86045        1     4     7     9     8     9     1     4     3     10    4     4     3     6     5     5     
Vardas86046         Pavarde86046        8     10    6     4     4     5     6     9     7     6     5     4     5     8     9     4     
